# favorite of tweet,# followers,# following,# of hastags,# of mentions,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score,Racist (Y/N),State Abbreviation,Valid City Data (Y/N)
3,812,2314,0,1,Mon Jan 19 05:26:03 +0000 2009,750398922,"Virginia, USA",Madeleine Buttitta,8266,spook,black,withanything,Sun Sep 17 04:29:27 +0000 2017,@SilverTalkie Have a spook-tacular time!,19173532,Hate speech,0,N,VI,Y
1,211,187,0,1,Fri Nov 04 15:00:02 +0000 2011,,"Seattle, WA",lauren,5654,spook,black,lcoxyy,Sun Sep 17 04:18:34 +0000 2017,Can't wait to get my lil spook on.. it's been too long since pemby @spookyblack,404882567,Hate speech,0,N,WA,Y
1,201,1130,0,0,Wed Jan 12 23:27:24 +0000 2011,,"Brooklyn, NY",Carlos Liam ? ?,9071,spook,black,aarzee,Sun Sep 17 03:25:14 +0000 2017,its not october yet but my new twitter name still gonna spook some folks,237485107,Hate speech,0,N,NY,Y
0,138,396,0,0,Mon Feb 14 21:33:32 +0000 2011,252277014,Hoenn,You'll float too ?,3549,spook,black,TCO_AJ,Sun Sep 17 02:47:03 +0000 2017,My sister ?? man what a spook I got out of it,252277014,Hate speech,0,N,,N
4,180,124,0,0,Mon Oct 17 23:04:48 +0000 2011,,"Michigan, USA",C?rinne,13964,spook,black,corixnne,Sun Sep 17 02:36:23 +0000 2017,I need some spooky spook decor,393042577,Hate speech,0,N,MI,Y
0,1586,420,0,1,Fri Oct 24 00:51:25 +0000 2014,25238268,"Guelph, Ontario",Paul Campbell ??,40018,spook,black,WayToGoPaul,Sun Sep 17 02:07:25 +0000 2017,"@alour It will all be in the presentation. Some guys see a ring coming their way, they spook.",2842284369,Hate speech,0,N,,CANADA
0,1247,417,0,0,Thu Aug 01 09:42:48 +0000 2013,,germano,Vivian Prime,243629,spook,black,VOREHOUND,Sun Sep 17 02:03:19 +0000 2017,oh shit folks paranormal activity ghost dimension is on time for some generic spook movies,1637563074,Hate speech,-0.7096,N,,N
1,199,229,0,1,Tue Jul 12 13:43:20 +0000 2011,7.36E+17,"Kansas, USA",M Butler,1463,spook,black,MButler9,Sun Sep 17 01:38:38 +0000 2017,@AD_WHITMAN That spook is living proof that there is a shallow end of the gene pool.,334036133,Hate speech,0,N,KS,Y
1,1016,1620,0,1,Fri Feb 27 06:47:24 +0000 2009,,ATL,Cynn Smith,10199,spook,black,Cynnthetic,Sun Sep 17 01:03:03 +0000 2017,When I try to spook @meanlook I have to take her pulse to see if it worked. She's like stone faced to fear. https://t.co/JGdjMFU5Cp,22116191,Hate speech,-0.1779,N,GA,Y
0,102,380,0,1,Mon Feb 27 14:44:59 +0000 2012,248427077,Indianapolis,Casey Schwab,912,spade,black,Rock_Chalk22,Tue Sep 26 17:09:11 +0000 2017,@dandakich Lets call a spade a spade. Is any D1 coach safe? Seems like MOST are dirty somehow. Scares me for my Jayhawks being Adidas.,505940447,Hate speech,-0.2203,N,IN,Y
0,129,153,0,0,Tue May 05 02:06:40 +0000 2009,,"Tampa, Florida",Pretty_brown_eyez77,5872,spade,black,MELIKA9733,Tue Sep 26 16:58:32 +0000 2017,Call a spade a ?? https://t.co/SXOXzjwGkH,37829281,Hate speech,0,N,FL,Y
1,618,237,0,0,Fri Aug 05 22:39:07 +0000 2016,,Jamaica,ZXMB,10438,spade,black,paigezxmbie,Tue Sep 26 16:57:14 +0000 2017,"If man a wicked then woman a evil. Call a spade a spade, two a we even.",7.62E+17,Hate speech,-0.8316,N,,N
0,61,2,0,0,Thu Apr 20 21:06:40 +0000 2017,,US,WHOA Dope Sneakers,356974,spade,black,DopeSneakersBru,Sun Sep 24 12:08:20 +0000 2017,kate spade KED'S FOR KATE SPADE sneakers lame glitter silver https://t.co/pbRlRLf5Ma,8.55E+17,Hate speech,-0.4215,N,,N
0,275,635,0,0,Wed Jan 21 07:24:01 +0000 2015,,"Beverly Hills, CA",FashionRelated,16343,spade,black,BeeDotTV,Sun Sep 24 10:44:31 +0000 2017,New post (kate spade new york Women's Akira Polarized Rectangular Sunglasses) has been published on Fashion ... - https://t.co/uy0Rg0YBlz,2989170395,Hate speech,0,N,CA,Y
0,8,156,8,0,Fri Jul 28 13:25:16 +0000 2017,,Australia,MyShoppingSpot,314,spade,black,spot_shopping,Sun Sep 24 10:13:39 +0000 2017,Kate Spade watch #ShopStyle #ssCollective #MyShopStyle #ootd #getthelook #katespade #watch #shopping https://t.co/Tg60Sfjetn,8.91E+17,Hate speech,0,N,,N
2,12,109,0,4,Thu Oct 22 13:27:39 +0000 2009,35039490,Chicago,olajide,445,spade,black,bigmoney3849,Sun Sep 24 07:48:32 +0000 2017,@MarkDice @KingJames @StephenCurry30 Let's call a spade a spade @markdice the statement made by the president was a https://t.co/w4tLlRvESM,84324194,Hate speech,0,N,IL,Y
0,76,52,0,1,Tue Jul 31 06:34:20 +0000 2012,7.79E+17,"Bay Area, California",Sam,1676,spade,black,samanthavcruz,Sun Sep 24 07:39:51 +0000 2017,@KobeKChavez So this means I can't buy the kate spade ?? bag of you?,727739132,Hate speech,0,N,CA,Y
0,538,400,0,0,Wed Mar 19 21:20:19 +0000 2014,,"Detroit, MI",808Ghost??,4723,spade,black,org_ghost,Sun Sep 24 07:17:01 +0000 2017,on spade i b to focused on my brands to worry bout what other mfs got goin on..,2398465230,Hate speech,-0.0772,N,MI,Y
0,1804,1479,0,0,Sat Jul 24 05:14:17 +0000 2010,,NYC,Givenchy Gangsta ?,242615,spade,black,_JayMcFlyy,Sun Sep 24 07:09:39 +0000 2017,a spade is a spade https://t.co/kDg5k66eGz,170199555,Hate speech,0,N,NY,Y
1,258,1103,0,1,Sun Jun 26 18:55:29 +0000 2016,,"Massachusetts, USA",Joyce Hackett,1479,spade,black,Joyce_Hackett,Sun Sep 24 06:52:10 +0000 2017,".@Dan_F_Jacobson The lawlessness of this admin keeps getting interpreted as bigotry, but, spade a spade: it's a nak https://t.co/bqgka6gjGl",7.47E+17,Hate speech,0,N,MA,Y
0,100,369,0,0,Wed Jun 10 03:55:39 +0000 2009,,Chicago,Rob Snarskis,1503,spade,black,RJSnarskis,Sun Sep 24 06:31:26 +0000 2017,Exactly. Call the spade a spade. Or the racist a racist. https://t.co/FWRpG6cqoh,46031158,Hate speech,-0.8402,N,IL,Y
0,12,0,0,1,Sat Sep 29 00:57:34 +0000 2012,631478663,Australia,Grace,1101,spade,black,Grachious,Sun Sep 24 06:27:19 +0000 2017,@ABCNetwork just calling a spade a spade the abc is clearly run by gays and we're sick of you covering the marriage debate and pedo priests!,851998922,Hate speech,-0.2244,Y,,N
4,199,156,0,1,Fri Sep 14 07:42:26 +0000 2012,7.60E+17,Anderson CA,Royce Andrew Ellena,2009,spade,black,EllenaRoyce,Sun Sep 24 05:13:11 +0000 2017,@AcE_____o_spade  oi where the wild brumbies at?,822875990,Hate speech,0,N,CA,N
0,331,132,0,1,Tue Mar 10 22:09:30 +0000 2009,18228898,Los Angeles,2017 is cancelled,4669,spade,black,overanalyze1421,Sun Sep 24 04:38:47 +0000 2017,@johnlegend Black people. He's only targeting black people. Let's call a spade a spade. ??,23668042,Hate speech,0,N,CA,Y
1,248,491,0,1,Tue Jun 26 18:12:20 +0000 2012,,"Uptown, Chicago, IL",Jason S.,3935,spade,black,MrShadleSays,Sun Sep 24 04:37:04 +0000 2017,".@POTUS  is a fucking tool, let's call a spade a spade. And YOU were afraid Hillary would be worse. *yikes* https://t.co/yatITs9cPM",619297301,Hate speech,-0.4767,N,IL,Y
0,131,512,0,2,Thu Mar 05 15:35:46 +0000 2009,4207961,"Fall River, MA",John Law,5567,spade,black,ironhorse43,Sun Sep 24 03:56:43 +0000 2017,@chrislhayes @JohnCoveny Calling a spade a spade..,22932383,Hate speech,0,N,MA,Y
79,2563,699,3,0,Fri Jan 13 19:14:42 +0000 2012,,"Las Cruces, New Mexico",Robin Zielinski,9693,spade,black,Ikillthelight,Sun Sep 24 03:54:25 +0000 2017,NMSU takes control of the silver spade and the brass spittoon after beating UTEP 41-14. #NMSUvsUTEP #NMSU #GoAggies https://t.co/wwqp4OxoIW,463129182,Hate speech,-0.4588,N,NM,Y
1,131,512,0,1,Thu Mar 05 15:35:46 +0000 2009,21419504,"Fall River, MA",John Law,5567,spade,black,ironhorse43,Sun Sep 24 03:47:48 +0000 2017,@WCVB ILLEGAL parents. Let's call a spade a spade..Please!,22932383,Hate speech,-0.6833,N,MA,Y
0,236,510,1,0,Mon May 18 00:06:37 +0000 2009,,"Helena, MT",Conlan Burk,3146,spade,black,Conlanburk,Sun Sep 24 03:40:52 +0000 2017,Silver spade and brass spittoon back home baby! #AggieUp,40767439,Hate speech,0,N,MT,Y
1,3281,853,0,1,Sun Oct 03 02:56:15 +0000 2010,23503335,Chicago,mike mancini,17594,spade,black,mikemancini,Sun Sep 24 03:40:30 +0000 2017,@JNkappers the dogs in question DO in fact lick each others snouts. owner would not classify as kiss but lets call a spade a spade here,198011261,Hate speech,0,N,IL,Y
1,1151,482,0,0,Fri Jul 17 08:33:42 +0000 2009,,305,Dro,94764,spade,black,WoahDerrrDro,Sun Sep 24 03:24:15 +0000 2017,Call a spade a spade https://t.co/AZHZsvH7XC,57591145,Hate speech,0,N,,N
0,24,196,0,0,Mon Jul 17 06:02:06 +0000 2017,,"Laurens, SC",Shaddah,81,spade,black,Shaddah89,Sun Sep 24 03:17:13 +0000 2017,Fml I jus wanna spade tf out,8.87E+17,Hate speech,0,N,SC,Y
0,181,638,0,2,Sat Jul 30 17:28:51 +0000 2011,536490917,"Dallas, Tx",Spencer P,1720,spade,black,SpencerPrson,Sun Sep 24 03:12:07 +0000 2017,@Sporty1546 @BenHowe I guess It's time to call a spade a spade... https://t.co/5CTXEAcTo9,345479169,Hate speech,0,N,TX,Y
0,300,1554,0,2,Sun Feb 12 14:15:43 +0000 2012,8.70E+17,"ransomville, new york",michael schroeder,6465,spade,black,apushms67,Sun Sep 24 02:38:29 +0000 2017,"@NateGCurry @TheBuffaloNews And you didn't realize ""spade"" has been historically applied to blacks in racial terms? https://t.co/LFCsYcjsHW",490385275,Hate speech,0,N,NY,Y
0,820,293,0,0,Fri Apr 21 14:40:28 +0000 2017,,United States,isTrumpCareDead?,5804,spade,black,IsTrumpCareDead,Sun Sep 24 02:32:08 +0000 2017,Sometimes I go rogue &amp; tweet my personal story from this more public acct. Let's call a spade a spade. They're putt https://t.co/PU9IWnxYUP,8.55E+17,Hate speech,0,N,,N
1,13,79,0,2,Wed Feb 01 02:59:45 +0000 2017,7.18E+17,"Spencer, NC",Deborah  McClellan,69,spade,black,clel19_mc,Sun Sep 24 02:30:23 +0000 2017,@Susan_Masten @realDonaldTrump He at least has the nerve to call a spade a spade. He may not practice but he is ded https://t.co/Gk90Qk0Lul,8.27E+17,Hate speech,0,N,NC,Y
2,175,210,0,1,Fri Nov 04 17:13:37 +0000 2011,30279060,South Florida,Emmanuela Stanislaus,411,spade,black,simplyemmanuela,Sun Sep 24 02:24:52 +0000 2017,@RealMichelleW Ignorance and a plain old racist. Call a spade a spade. No kid gloves.,404963464,Hate speech,-0.8271,N,FL,Y
3,70,160,0,1,Tue Oct 04 22:42:11 +0000 2011,17489445,Pennsylvania,Aaron McKinney,5308,spade,black,APMcKinney,Sun Sep 24 02:18:34 +0000 2017,"@OnwardState But, the offensive playcalling by Moorehead is terrible. Call a spade a shovel.",385125052,Hate speech,-0.7269,N,PA,Y
0,1067,563,0,0,Wed Aug 10 16:32:58 +0000 2011,,Tucson,LuLaRoe Becca Chavez,1267,spade,black,FutureMrsChavez,Sun Sep 24 02:06:25 +0000 2017,"Lynnae, Shirley &amp; Sarah  ???
Alwaysbtake requests ?

Kate spade giveaway find the post and enter !!!! 

Share!... https://t.co/t2W6ydxXNo",352437540,Hate speech,0,N,OK,Y
0,1067,563,0,0,Wed Aug 10 16:32:58 +0000 2011,,Tucson,LuLaRoe Becca Chavez,1267,spade,black,FutureMrsChavez,Sun Sep 24 02:00:57 +0000 2017,"Lynnae, Shirley &amp; Sarah  ???
Alwaysbtake requests ?

Kate spade giveaway find the post and enter !!!! 

Share!... https://t.co/UWz1v1Orr3",352437540,Hate speech,0,N,OK,Y
0,55,415,0,3,Thu Dec 01 01:39:26 +0000 2016,230066603,"Oakland, CA",Martin,570,spade,black,MakesBeerVanish,Sun Sep 24 02:00:19 +0000 2017,"@DeeContreras415 @KTVU @NFL Always moving forward, but I call a spade a spade. Ur the idiot that is easily fooled b https://t.co/HIufi9pkHO",8.04E+17,Hate speech,-0.6956,N,CA,Y
0,229,206,0,1,Thu Dec 08 15:33:05 +0000 2016,194825350,"Wisconsin, USA",SconnieTek,10282,spade,black,SconnieTek,Sun Sep 24 01:54:55 +0000 2017,"@MetricButtload Apologies, I call a spade a spade.",8.07E+17,Hate speech,0,N,WI,Y
0,113,475,1,1,Fri May 21 20:26:50 +0000 2010,72966192,"Queens, NY",John Antista,3991,spade,black,JBotz28,Sun Sep 24 01:23:22 +0000 2017,@hbryant42 I get it but he wasn't a great president either.  Call a spade a spade. They both suck. #CheckIran,146582707,Hate speech,-0.8516,N,NY,Y
0,926,936,0,0,Fri Jun 19 22:39:51 +0000 2009,,"North Carolina, USA",I'm Darius n u are?,65286,spade,black,_YouKnowDMAC,Sun Sep 24 01:22:46 +0000 2017,Young nigga put that ace of spade in the air,48853362,Hate speech,0,N,NC,Y
0,3726,11,0,0,Sat Apr 29 23:10:28 +0000 2017,,"Kentucky, USA",Siresays,3519,spade,black,Siresayshop,Sun Sep 24 01:20:08 +0000 2017,"Quote kate spade phone cases, samsung galaxy phone case 

Buy one here---&gt; ... https://t.co/avcvkmmJgV https://t.co/HJjGLcXZiP",8.58E+17,Hate speech,0,N,KY,Y
0,279,134,1,1,Mon Apr 27 10:56:42 +0000 2009,,"Glen Burnie, MD",Hilda Ali Said,17691,spade,black,hildaarchstar,Sun Sep 24 01:11:51 +0000 2017,I just added this to my closet on Poshmark: Kate spade mini Hayden kitty cat bag.. https://t.co/tpWmxppZCz via @poshmarkapp #shopmycloset,35716293,Hate speech,0,N,MD,Y
0,2295,4191,0,2,Thu Nov 08 02:56:34 +0000 2012,3197901050,United States of America,Deplorable Dad,15446,spade,black,agentbar,Sun Sep 24 00:39:12 +0000 2017,"@CandidSkeptic @TaraMcCarthy_14 Did you realize that ""calling a spade a spade"" is racist? It wasn't always but most https://t.co/hkHBcTNwz5",933499596,Hate speech,-0.3612,N,,N
0,53,128,0,1,Sat Jul 07 16:55:11 +0000 2012,4207961,"memphis
",csullivan,1054,spade,black,apenutz37,Sun Sep 24 00:09:33 +0000 2017,"@chrislhayes Calling a spade a spade baby, sorry for your trigger!",629476196,Hate speech,-0.1511,N,,N
1,412,249,1,0,Thu Jul 12 00:28:26 +0000 2012,,Couch,Troxell,4463,spade,black,troxmasterflex,Sun Sep 24 00:09:21 +0000 2017,"""Let's call a spade a spade here, that's a fat ass."" 

#GuessThatFriend",633408387,Hate speech,0,N,,N
0,588,606,1,0,Sun Apr 08 00:37:15 +0000 2012,,"Morgantown, WV",Adam Fox ?,8710,spade,black,WaitFor_Adam,Sun Sep 24 00:06:13 +0000 2017,"You were the spade I used to dig this hole
Blistered my skin to the bone #TheStorySoFar",548015258,Hate speech,0,N,WV,Y
0,120,158,0,0,Sat Aug 18 03:24:40 +0000 2012,,New York,Michelle D.,4806,spade,black,hello_me_shell,Sun Sep 24 00:03:21 +0000 2017,Or a kate spade bag? Decisions decisions,764970012,Hate speech,0,N,NY,Y
0,74,427,0,2,Sun May 31 16:16:28 +0000 2015,35586563,Hampton,DStrick,49,spade,black,dvstrickland071,Sat Sep 23 23:45:37 +0000 2017,@jemelehill @jemelehill he calling a spade a spade,3304780349,Hate speech,0,N,,N
0,15,90,0,0,Thu Jun 29 21:24:12 +0000 2017,,"Jeffersonville, IN",Lawrence Russell,182,spade,black,unitedasone_17,Sat Sep 23 23:39:44 +0000 2017,"""I call a spade a spade.
It is what it is"" #45",8.81E+17,Hate speech,0,N,IN,Y
1,584,388,0,1,Fri Oct 12 16:28:16 +0000 2012,427538002,Norfolk,Ian,34484,spade,black,MetallicInHD,Sat Sep 23 23:36:09 +0000 2017,@lukeharris2167 Meanwhile I get angry cus I can't use a bucket and spade,875954522,Hate speech,-0.5106,N,,N
0,1590,164,0,0,Tue Dec 22 08:08:33 +0000 2009,,NYC,718 & Heartbreak,74625,spade,black,JadedCobain,Sat Sep 23 23:27:20 +0000 2017,I personally never cared for the girl because of the reputation she was known to have ... but lets call a spade a spade for real,98583807,Hate speech,-0.1695,N,NY,Y
0,13363,9904,0,0,Wed May 13 16:14:24 +0000 2009,,"Brooklyn, NY",Issa GC ????,116896,spade,black,TheNotoriousGC,Sat Sep 23 23:15:28 +0000 2017,I've been calling it a spade for years. It is what it is.,39781517,Hate speech,0,N,NY,Y
2,63,551,0,0,Fri Apr 12 22:47:57 +0000 2013,,Canada,Ms. McAwesome,1456,spade,black,McAwesome1989,Sat Sep 23 23:15:15 +0000 2017,"Lets call a spade a spade. Donald Trump is an uncaring, racist ass wipe.",1347902749,Hate speech,-0.8176,N,,CANADA
1,27,61,0,1,Fri Jun 09 15:52:35 +0000 2017,435298951,"Richmond, VA",GREA$Y6??,463,spade,black,codeinepappy,Sat Sep 23 23:15:05 +0000 2017,@Tha_Real_DeeJay Well we're killing the innocent ones so call a spade a spade ain't none of it right but give af when it's black on black,8.73E+17,Hate speech,-0.1154,N,VA,Y
0,688,859,0,1,Mon Apr 10 18:22:54 +0000 2017,1008700580,"Houston, TX",Rogue Houston Astros,7244,spade,black,RogueAstros,Sat Sep 23 23:13:40 +0000 2017,@swanlakelibra Not offended. Just calling a spade a spade,8.52E+17,Hate speech,-0.25,N,TX,Y
0,1016,806,0,0,Tue Mar 05 00:30:11 +0000 2013,,"Johnstown, PA",Joshua Thicklin,30047,spade,black,JoshThicklin53,Sat Sep 23 23:11:23 +0000 2017,Momma always told me never be afraid to call a spade a spade ???????,1242521713,Hate speech,0,N,PA,Y
0,89,868,3,0,Wed Jun 21 21:41:06 +0000 2017,,United States,Annie Pippins,892,spade,black,anniepippins617,Sat Sep 23 22:25:40 +0000 2017,New Kate Spade Hilo Backpack Black #katespadebackpack #katespadehilo #katespadehilobackpack https://t.co/UHFyaCo2Qu https://t.co/uG505NkQoo,8.78E+17,Hate speech,0,N,,N
0,107,309,0,3,Mon Jan 03 00:30:30 +0000 2011,21059255,Cancun,Bad Hombre,16101,spade,black,bro_mon1,Sat Sep 23 22:18:08 +0000 2017,@tedlieu Let's just call spade a spade-ol' whitey @realDonaldTrump &amp; @SpeakerRyan and followers didn't like a black https://t.co/38sUif9tGS,233345588,Hate speech,-0.2755,N,,MEXICO
1,2553,2084,0,2,Fri Apr 16 16:36:43 +0000 2010,28123505, Plum Island,Sir,112010,spade,black,stephen2421,Sat Sep 23 21:58:23 +0000 2017,@ALibertarianIAm @GSDDogLover Cos calling a spade a spade is racist now. ?,133787157,Hate speech,-0.6124,N,MA,Y
0,496,1254,0,0,Wed Mar 02 05:11:24 +0000 2011,,Orlando,Jefe Senor Smith,11920,spade,black,prime1999,Sat Sep 23 21:17:11 +0000 2017,ESPN talking about how our shitty offensive is now. Glad I'm not the only one who can call a spade a spade,259583313,Hate speech,-0.5574,N,FL,Y
1,29,83,0,2,Wed Nov 16 11:08:56 +0000 2016,2192048931,"Livonia, MI",Mick,1802,spade,black,dealer1212,Sat Sep 23 21:09:59 +0000 2017,@Jiimmygriff @TRobinsonNewEra Call a spade a spade im American you guys need ???,7.99E+17,Hate speech,0,N,MI,Y
0,26,121,0,1,Fri Jan 09 19:27:51 +0000 2015,39308549,"Chicago, IL",Cody,511,spade,black,Mr_CodyG,Sat Sep 23 21:01:12 +0000 2017,@DailyCaller Herself included. But at least she calls a spade a spade sometimes.,2970227775,Hate speech,0,N,IL,Y
0,2,25,0,4,Wed Aug 16 22:39:57 +0000 2017,8.12E+17,Langley,Inquiring Mind,75,spade,black,it3achsci,Sat Sep 23 20:52:09 +0000 2017,"@Roadrunner19673 @well_heru @reallyo1 @NFL Its a ""Lib thing"" to call a spade a spade.   If u don't like the titles https://t.co/ciYgHrNti1",8.98E+17,Hate speech,-0.2755,N,,N
2,447,371,0,1,Wed Feb 27 22:03:51 +0000 2013,1891593644,Scotland,Donald Morrison,1897,spade,black,donaldjmorrison,Sat Sep 23 20:09:20 +0000 2017,"@andy_denny It's a spade guinea token.
This is one I found not so long ago https://t.co/sr6j0VG3OW",1226130840,Hate speech,0,N,,N
0,140,359,0,1,Mon Oct 03 21:17:27 +0000 2011,13850422,"South Carolina, USA",Bob P,4217,spade,black,blueharleyman,Sat Sep 23 20:07:39 +0000 2017,"@CNNPolitics No, hes simply calling a spade a spade. Its CNNs pathetic Left Wing bias&amp;agenda thats trying to de https://t.co/dlhVZPdaAu",384531909,Hate speech,-0.7096,N,SC,Y
0,699,1271,0,2,Sun May 03 20:47:31 +0000 2009,2157434401,Hello Brooklyn,Elliot Obeng,4116,spade,black,ElliotOB,Sat Sep 23 19:16:13 +0000 2017,@DeclanFDL @POTUS Call a spade a spade.,37498102,Hate speech,0,N,NY,Y
0,1256,486,0,1,Fri May 13 20:01:03 +0000 2011,326474518,"Tupelo, MS",Diego ??,17833,spade,black,IsaiahH11,Sat Sep 23 19:08:38 +0000 2017,@TaeMunna_ That boy spade did this thang ??,298146106,Hate speech,0,N,MS,Y
0,839,573,0,0,Sun Apr 06 22:47:24 +0000 2014,,"Matamoros, Tamaulipas",jelly,79947,spade,black,vngellylizeth,Sat Sep 23 19:06:33 +0000 2017,Yall needs spade them tubs smh https://t.co/kDVXeac65D,2431092566,Hate speech,-0.3182,N,,N
1,909,508,0,0,Sat May 30 22:35:58 +0000 2009,,"Washington, DC",Tremayne B. Smith,26053,spade,black,Tremayne_Smith,Sat Sep 23 18:58:07 +0000 2017,Now. When even N. Korea is calling a spade a spade.... it's a sad state of affairs. https://t.co/H48muc0bTm,43607479,Hate speech,-0.4767,N,DC,Y
1,397,27,0,0,Tue May 26 02:24:58 +0000 2009,,"Oakland, CA",Jessica A. Booker,36488,spade,black,JessicaABooker,Sat Sep 23 17:49:01 +0000 2017,"Death to one sided, singularly beneficial, umm, lemme call a spade a spade, parasitic relationships.",42543956,Hate speech,-0.25,N,CA,Y
0,165,117,0,2,Thu Jun 06 20:29:32 +0000 2013,35586563,"Philadelphia, PA",JMS,11031,spade,black,jsearsy962,Sat Sep 23 17:26:43 +0000 2017,@jemelehill I cant believe @espn stands for this. YOUR 44 was a piece of shit who was afraid to call a spade a spad https://t.co/ZqOtvrXbKW,1488632064,Hate speech,-0.5574,N,PA,Y
1,88,344,0,1,Sat Oct 08 17:51:44 +0000 2016,7.33E+17,"Astoria, OR",RedSavage,4719,spade,black,perrytheironwo1,Sat Sep 23 17:26:16 +0000 2017,@PolticsNewz A spade calling a spade a spade.,7.85E+17,Hate speech,0,N,OR,Y
0,16,25,0,1,Sun Apr 22 02:32:45 +0000 2012,8.78E+17,USA,JW,817,spade,black,toughguyfail,Sat Sep 23 17:15:07 +0000 2017,@JohnnyPhilosoph Time to call a spade a spade!,560005259,Hate speech,0,N,,N
0,1612,1794,1,1,Sun Oct 04 21:24:18 +0000 2015,,"Baltimore, MD",Emily Linger,20956,spade,black,emilylinger1,Sat Sep 23 17:00:09 +0000 2017,I just added this to my closet on Poshmark: Kate spade sling back Peep Toe heels. 7. https://t.co/28utkuQJ50 via @poshmarkapp #shopmycloset,3865242076,Hate speech,0,N,MD,Y
0,3,37,0,0,Tue Feb 21 23:33:03 +0000 2017,,"Toronto, Ontario",Anishinabek Nation,85,spade,black,AnishinabekFN,Sat Sep 23 16:51:56 +0000 2017,"Call a spade a spade, it is what it is",8.34E+17,Hate speech,0,N,,CANADA
1,1260,872,0,0,Mon Dec 15 18:05:33 +0000 2014,,"Washington State, USA",DeplorableDanCrocker,27477,spade,black,Dan__Crocker,Sat Sep 23 16:46:17 +0000 2017,It's refreshing to FINALLY have a president who has the balls to call a spade a spade. Keep politics OUT of sports. https://t.co/IUADi7Y2mz,2931442110,Hate speech,0,N,WA,Y
7,4752,4536,0,0,Tue Jul 14 01:22:13 +0000 2009,,Earth,Woolie,3485,spade,black,irrevdissident,Sat Sep 23 16:45:49 +0000 2017,Call a spade a spade https://t.co/UaRVOTVhCc,56561168,Hate speech,0,N,,N
2,1219,496,0,0,Mon Jul 02 17:32:13 +0000 2012,,"Michigan, USA",Teflon300,27913,spade,black,Teflon300,Sat Sep 23 16:32:51 +0000 2017,Call a spade a spade!  It is what it is! https://t.co/K22L2TWeIg,624851869,Hate speech,0,N,MI,Y
5,541,970,0,1,Wed Jul 14 18:16:04 +0000 2010,30726383,"North Carolina, USA",Marc R. Bennett,6382,spade,black,donlymrb,Sat Sep 23 16:19:43 +0000 2017,"@Pappiness Call an ace an ace, spade a spade... LeBron was calling a bum a bum... that's what Trump is!",166660942,Hate speech,0,N,NC,Y
6,2965,1488,0,1,Fri Mar 18 13:09:00 +0000 2016,39126138,"New York, NY",26_male_nyc,21713,spade,black,25_male_NYC,Sat Sep 23 15:59:42 +0000 2017,@megancarrier taking a picture in front of a kate spade outlet is really off-brand for a flaming heterosexual who https://t.co/4pwurs4W5l,7.11E+17,Hate speech,0,N,NY,Y
0,225,522,0,1,Mon Jan 31 17:46:19 +0000 2011,1457984924,United States,C. Thomas,17795,spade,black,USCGctm,Sat Sep 23 15:41:33 +0000 2017,"@KyWildcats10 Look man Im independent, always will be and always calls a spade a spade, Iran deal is garbage, I ag https://t.co/0waMA7WfO9",245430783,Hate speech,0,N,,N
1,142,246,0,2,Tue May 24 19:25:29 +0000 2016,296807783,"Selden, NY",David Taylor,4056,spade,black,doobysnacks88,Sat Sep 23 15:32:53 +0000 2017,@BryanBleedsBlue @CutonDime25 lebron was pushing for a terrorist to be president. Mccoy just called a spade a spade.,7.35E+17,Hate speech,-0.6908,N,NY,Y
0,138,327,0,4,Tue Aug 13 00:30:28 +0000 2013,1050861229,Calgary,J.Fransoo,1021,spade,black,JasonFransoo,Sat Sep 23 15:26:30 +0000 2017,@LisaSeedlings @farmermegzz @wfvcr @JustinTrudeau Calling a spade a spade is progressive. Never did I call all hard https://t.co/zCfSdvUwzg,1666382521,Hate speech,0,N,,N
3,300,121,0,0,Tue Nov 15 04:43:08 +0000 2011,,"Rancho Cucamonga, CA",Samuel Brunson,7573,spade,black,Sam_Brunson,Sat Sep 23 15:19:19 +0000 2017,Why can't republicans call a spade a spade and admit Trump is an ignorant racist? Any support for him just proves you're one in the same.,412812061,Hate speech,-0.3818,N,CA,Y
0,2147,746,0,0,Mon Apr 27 13:07:03 +0000 2009,,"Ohio, USA",Janina,170777,spade,black,JLR78,Sat Sep 23 15:06:19 +0000 2017,He shit on the league. Call a spade a spade. https://t.co/LbzI88R0F8,35736119,Hate speech,-0.5574,N,OH,Y
0,1338,725,0,1,Sun Sep 08 15:49:43 +0000 2013,343169019,george mason,Kay?,12608,spade,black,MakaylaaReid,Sat Sep 23 14:47:05 +0000 2017,@DonWuan__ Just calling a spade a spade.  ?????,1830954205,Hate speech,0,N,WV,Y
2,411,277,0,0,Thu Jan 19 01:57:09 +0000 2012,,"Morgantown, WV",butters,6704,spade,black,noahbutters,Sat Sep 23 14:36:54 +0000 2017,That's a Neil young quote claimed to be quoted by Kurt cobain next to a picture of David spade. ??? https://t.co/zUnkj1XKwe,467983581,Hate speech,0,N,WV,Y
