,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,screen name,term,time,tweet,user id
3728,0,770,889,0,"[{'screen_name': 'alexismonett1', 'name': 'urfavebaldie🌹', 'id': 841684248381816832, 'id_str': '841684248381816832', 'indices': [3, 17]}]",8,Fri Oct 12 10:51:50 +0000 2012,,"Jackson, MS",tiara👑,13102,tiarafoote,nigglet,Tue Sep 19 00:51:05 +0000 2017,RT @alexismonett1: piglet on the nigglet 😭 https://t.co/uMTJZUoKYG,875382108
3729,0,128,235,0,"[{'screen_name': 'omgahh_tG', 'name': 'Petty Labelle✨', 'id': 125084373, 'id_str': '125084373', 'indices': [3, 13]}]",15,Wed Jul 08 15:36:23 +0000 2015,,,Joseph 🔴⚫️🔱,386,music_prodigy97,nigglet,Tue Sep 19 00:50:02 +0000 2017,RT @omgahh_tG: Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,3366160960
3730,0,1706,2282,0,"[{'screen_name': 'omgahh_tG', 'name': 'Petty Labelle✨', 'id': 125084373, 'id_str': '125084373', 'indices': [3, 13]}]",15,Mon Feb 08 21:25:08 +0000 2010,,NYC,ImBlack&ImBetter🇬🇭,163441,LowkeyAwura,nigglet,Tue Sep 19 00:49:47 +0000 2017,RT @omgahh_tG: Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,112536536
3731,0,7183,2852,0,"[{'screen_name': 'omgahh_tG', 'name': 'Petty Labelle✨', 'id': 125084373, 'id_str': '125084373', 'indices': [3, 13]}]",15,Fri Jul 29 18:25:16 +0000 2011,,In my bag 🏊🏾‍♀️,LLTWON 👼🏾❤️,88917,BritMilan_,nigglet,Tue Sep 19 00:49:39 +0000 2017,RT @omgahh_tG: Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,344870285
3732,0,857,537,0,"[{'screen_name': 'omgahh_tG', 'name': 'Petty Labelle✨', 'id': 125084373, 'id_str': '125084373', 'indices': [3, 13]}]",15,Sun Aug 23 22:18:12 +0000 2009,,ATL Shawty,Dalji Imara,43510,DaljiImara,nigglet,Tue Sep 19 00:49:28 +0000 2017,RT @omgahh_tG: Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,68251171
3733,0,1050,861,0,"[{'screen_name': 'alexismonett1', 'name': 'urfavebaldie🌹', 'id': 841684248381816832, 'id_str': '841684248381816832', 'indices': [3, 17]}]",8,Fri Jul 03 15:34:57 +0000 2009,,☁Cloud 10☁,Bre.,101429,_10thAmendment,nigglet,Tue Sep 19 00:47:51 +0000 2017,RT @alexismonett1: piglet on the nigglet 😭 https://t.co/uMTJZUoKYG,53415136
3734,26,1191,707,0,[],15,Sun Mar 21 16:42:10 +0000 2010,,,Petty Labelle✨,67553,omgahh_tG,nigglet,Tue Sep 19 00:47:26 +0000 2017,Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,125084373
3735,0,562,418,0,"[{'screen_name': 'hevelyngreene', 'name': 'queen of the nile', 'id': 327644498, 'id_str': '327644498', 'indices': [3, 17]}]",1,Sun Apr 17 23:09:17 +0000 2016,,,miss atomic bomb,47960,aprildouglass_,nigglet,Tue Sep 19 00:46:42 +0000 2017,RT @hevelyngreene: this is the little nigglet that all of y'all love https://t.co/tViYyx6enz,721837967745003520
3736,0,588,244,0,[],1,Fri Jul 01 22:21:36 +0000 2011,,1/5,queen of the nile,109101,hevelyngreene,nigglet,Tue Sep 19 00:44:07 +0000 2017,this is the little nigglet that all of y'all love https://t.co/tViYyx6enz,327644498
3737,0,554,477,0,"[{'screen_name': 'DuckOnQwacqq', 'name': 'QwacqqDaGod', 'id': 2941660689, 'id_str': '2941660689', 'indices': [0, 13]}]",0,Wed Feb 15 19:23:45 +0000 2017,2941660689.0,D(M)V,GOAT,12288,boolincoach,nigglet,Tue Sep 19 00:40:52 +0000 2017,@DuckOnQwacqq Its not patched nigglet,831947120135569408
3738,0,461,418,0,"[{'screen_name': 'chabliis', 'name': 'berry', 'id': 3248075661, 'id_str': '3248075661', 'indices': [3, 12]}]",10,Mon Sep 17 12:02:37 +0000 2012,,"New York, USA",Nana Nyahan,8592,NYAHAN_TM,nigglet,Tue Sep 19 00:26:48 +0000 2017,RT @chabliis: Piglet on the nigglet 💀 https://t.co/UcbGlbeAXT,828924098
3739,15,549,430,0,[],8,Tue Mar 14 16:15:37 +0000 2017,,,urfavebaldie🌹,6176,alexismonett1,nigglet,Tue Sep 19 00:20:22 +0000 2017,piglet on the nigglet 😭 https://t.co/uMTJZUoKYG,841684248381816832
3740,2,2016,505,0,"[{'screen_name': 'RebCreezy', 'name': 'Reb Creezy', 'id': 78396678, 'id_str': '78396678', 'indices': [0, 10]}, {'screen_name': 'RapGodPatRon', 'name': 'Pat Ron', 'id': 416423079, 'id_str': '416423079', 'indices': [11, 24]}]",0,Mon Apr 06 04:25:38 +0000 2009,78396678.0,DTX,RODNEY BLU,82617,RodneyBlu,nigglet,Tue Sep 19 00:09:29 +0000 2017,@RebCreezy @rapgodpatron i'm dead at piglet on a nigglet.,29142888
3741,0,40,62,0,"[{'screen_name': 'Kathy4275', 'name': 'Kathy', 'id': 897460002079768576, 'id_str': '897460002079768576', 'indices': [3, 13]}]",1,Thu Jul 21 01:15:45 +0000 2016,,Invisible Empire,James Harvey,213,jamescharvey7,nigglet,Tue Sep 19 00:08:59 +0000 2017,RT @Kathy4275: I'm so glad I was born White. I just couldn't stand my existence if I were a nigglet. And I am very proud of my white people…,755934254727561216
3742,0,1153,1142,0,"[{'screen_name': 'chabliis', 'name': 'berry', 'id': 3248075661, 'id_str': '3248075661', 'indices': [3, 12]}]",10,Sat Jan 22 18:22:30 +0000 2011,,The District,InuYasha,61253,YoFavLocale___,nigglet,Tue Sep 19 00:08:28 +0000 2017,RT @chabliis: Piglet on the nigglet 💀 https://t.co/UcbGlbeAXT,241617583
3743,0,55,127,0,"[{'screen_name': 'chabliis', 'name': 'berry', 'id': 3248075661, 'id_str': '3248075661', 'indices': [3, 12]}]",10,Mon Jan 09 21:08:04 +0000 2017,,somewhere,Adeja,2048,q_adeja,nigglet,Tue Sep 19 00:08:28 +0000 2017,RT @chabliis: Piglet on the nigglet 💀 https://t.co/UcbGlbeAXT,818565023647801344
3744,0,341,688,0,"[{'screen_name': 'trishadigiacomo', 'name': 'T-babyy', 'id': 827153324, 'id_str': '827153324', 'indices': [0, 16]}]",0,Mon Sep 16 23:52:41 +0000 2013,827153324.0,NY,FCKIN_PAN,4308,cmisciagna,nigglet,Mon Sep 18 23:49:55 +0000 2017,@trishadigiacomo Awwww😔 soon nigglet I miss you!!! One more week,1873458445
3745,13,429,356,0,[],10,Tue May 12 16:13:13 +0000 2015,,"Tuscaloosa, AL",berry,47477,chabliis,nigglet,Mon Sep 18 23:45:31 +0000 2017,Piglet on the nigglet 💀 https://t.co/UcbGlbeAXT,3248075661
3746,9,626,932,0,[],1,Tue Aug 15 14:08:33 +0000 2017,,"Mississippi, USA",Kathy,5593,Kathy4275,nigglet,Mon Sep 18 23:43:01 +0000 2017,I'm so glad I was born White. I just couldn't stand my existence if I were a nigglet. And I am very proud of my white people and heritage WP,897460002079768576
3747,0,47,38,0,"[{'screen_name': 'CaribbeanMade_', 'name': 'M A L', 'id': 318399469, 'id_str': '318399469', 'indices': [3, 18]}, {'screen_name': 'HBCU_Roundtable', 'name': 'The HBCU Roundtable™', 'id': 3044790431, 'id_str': '3044790431', 'indices': [20, 36]}]",8,Mon Aug 03 03:25:20 +0000 2015,,"Loganville, GA",Richard,3110,Richardisaninja,nigglet,Mon Sep 18 22:58:44 +0000 2017,RT @CaribbeanMade_: @HBCU_Roundtable LMAO piglet on the nigglet,3400826379
3748,0,643,438,0,[],0,Wed Nov 30 11:07:51 +0000 2011,,Loading....,SWISHER 🤺,5942,Jummpin_Prod,nigglet,Mon Sep 18 22:27:32 +0000 2017,pigglet on a nigglet ? 🤔 https://t.co/ifjKgM8Jib,424950289
3749,71,974,716,0,"[{'screen_name': 'HBCU_Roundtable', 'name': 'The HBCU Roundtable™', 'id': 3044790431, 'id_str': '3044790431', 'indices': [0, 16]}]",8,Thu Jun 16 12:40:32 +0000 2011,3044790431.0,"Atlanta, GA",M A L,42872,CaribbeanMade_,nigglet,Mon Sep 18 22:22:21 +0000 2017,@HBCU_Roundtable LMAO piglet on the nigglet,318399469
3750,1,685,449,0,"[{'screen_name': 'Swagwick34', 'name': 'Thurnis Haley', 'id': 470470320, 'id_str': '470470320', 'indices': [0, 11]}]",0,Wed Jan 30 22:33:55 +0000 2013,470470320.0,9O4,Avery👽,54580,Purrplee_Hays,nigglet,Mon Sep 18 22:01:13 +0000 2017,@Swagwick34 happy g-day lil nigglet,1135383614
3751,0,715,666,0,"[{'screen_name': 'darren_barty14', 'name': 'Darren Barty', 'id': 3002183967, 'id_str': '3002183967', 'indices': [3, 18]}, {'screen_name': 'StewartC98', 'name': 'Stewart Cattanach', 'id': 1267870332, 'id_str': '1267870332', 'indices': [20, 31]}]",1,Thu Dec 25 14:20:26 +0000 2014,,Costa Del Hilltoon,Luke Pettigrew,7122,lukepettigrew99,nigglet,Mon Sep 18 21:56:54 +0000 2017,RT @darren_barty14: @StewartC98 Piglet on a nigglet 😂😂,2940802354
3752,1,922,829,0,"[{'screen_name': 'StewartC98', 'name': 'Stewart Cattanach', 'id': 1267870332, 'id_str': '1267870332', 'indices': [0, 11]}]",1,Tue Jan 27 22:41:33 +0000 2015,1267870332.0,,Darren Barty,8341,darren_barty14,nigglet,Mon Sep 18 21:54:18 +0000 2017,@StewartC98 Piglet on a nigglet 😂😂,3002183967
3753,0,701,177,0,[],0,Fri Mar 28 20:38:48 +0000 2014,,,💎 Wheel 💎,167773,DiamondKrown,nigglet,Mon Sep 18 21:52:41 +0000 2017,Piglet on a nigglet better https://t.co/Zc3b0QDTGp,2416434596
3754,4,923,675,0,[],0,Thu Mar 06 00:14:30 +0000 2014,,SD ,Shotah 🔰,13074,rdayy_,nigglet,Mon Sep 18 21:25:34 +0000 2017,Piglet on the nigglet 😂 https://t.co/8t81N32B5n,2374525290
3755,0,69,33,0,"[{'screen_name': 'Luis__Davalos', 'name': 'Luis Davalos', 'id': 2396743909, 'id_str': '2396743909', 'indices': [0, 14]}]",0,Fri Feb 21 00:30:44 +0000 2014,2396743909.0,Mars,a l e x🚀,2010,Alex17Dolluhs,nigglet,Mon Sep 18 21:14:06 +0000 2017,@Luis__Davalos u my lil nigglet til the end of time amigo,2355537581
3756,0,1827,1401,0,"[{'screen_name': 'KaylaaBaelaa', 'name': '🌈WifedUP🤞🏾💍', 'id': 483223304, 'id_str': '483223304', 'indices': [3, 16]}, {'screen_name': 'ZayGotWingz', 'name': 'Good Job Zay👼🏾', 'id': 2757863096, 'id_str': '2757863096', 'indices': [18, 30]}]",1,Sat Aug 23 05:51:38 +0000 2014,,Planet Zay,Good Job Zay👼🏾,135215,ZayGotWingz,nigglet,Mon Sep 18 20:48:07 +0000 2017,RT @KaylaaBaelaa: @ZayGotWingz Piglet on a nigglet,2757863096
3757,4,1595,1577,0,"[{'screen_name': 'k0rbyn', 'name': 'ko🦋', 'id': 2393067481, 'id_str': '2393067481', 'indices': [0, 7]}]",0,Fri May 11 00:31:23 +0000 2012,2393067481.0,GetAtMeDoe,FlyGuyZy😈🚀‼️,19048,itsZylan,nigglet,Mon Sep 18 20:44:30 +0000 2017,@k0rbyn Piglet on a nigglet 😂😂😂,576696086
3758,2,956,781,0,"[{'screen_name': 'ZayGotWingz', 'name': 'Good Job Zay👼🏾', 'id': 2757863096, 'id_str': '2757863096', 'indices': [0, 12]}]",1,Sat Feb 04 19:33:45 +0000 2012,2757863096.0,,🌈WifedUP🤞🏾💍,18306,KaylaaBaelaa,nigglet,Mon Sep 18 20:44:22 +0000 2017,@ZayGotWingz Piglet on a nigglet,483223304
3759,0,2926,1909,0,"[{'screen_name': '_SirAnt_', 'name': 'Ant 🌊', 'id': 2573245508, 'id_str': '2573245508', 'indices': [3, 12]}]",1,Wed Feb 16 01:33:49 +0000 2011,,Delaware State University,.,202899,Almighty_Lea,nigglet,Mon Sep 18 19:56:26 +0000 2017,"RT @_SirAnt_: LMAOOO ""Piglet on the nigglet"" 🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/4r5uwczyd7",252849514
3760,1,501,295,0,[],1,Tue Jun 17 17:05:30 +0000 2014,,"Brooklyn, NY",Ant 🌊,7990,_SirAnt_,nigglet,Mon Sep 18 19:54:30 +0000 2017,"LMAOOO ""Piglet on the nigglet"" 🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/4r5uwczyd7",2573245508
3761,1,349,317,0,"[{'screen_name': 'Extremitee', 'name': 'French Toast Mafia', 'id': 2385452125, 'id_str': '2385452125', 'indices': [0, 11]}]",0,Wed Nov 03 22:41:05 +0000 2010,2385452125.0,Conway ➡️ Fayetteville,Jade 👸🏾,11922,MissOgeto,nigglet,Mon Sep 18 18:41:14 +0000 2017,@Extremitee Piglet on a nigglet,211671251
3762,0,1782,84,0,"[{'screen_name': 'twicesboy', 'name': 'tate', 'id': 713069390506242048, 'id_str': '713069390506242048', 'indices': [3, 13]}, {'screen_name': 'ikondick', 'name': 'wisdom', 'id': 2815937826, 'id_str': '2815937826', 'indices': [15, 24]}]",1,Thu Sep 18 00:42:19 +0000 2014,,"blm, she/her",wisdom,62422,ikondick,nigglet,Mon Sep 18 16:17:37 +0000 2017,RT @twicesboy: @ikondick nigglet,2815937826
3763,0,680,1108,0,[],0,Mon Jul 26 21:36:24 +0000 2010,,Roallercoaster Ride  ,Caro Escamilla,15958,escamillacar,nigglet,Mon Sep 18 12:53:15 +0000 2017,Why do you schedule people one day a week and then call them to come in another day nigglet i need to prepare myself a week before.,171227770
3764,0,18,64,0,"[{'screen_name': 'pewdiepie', 'name': 'pewdiepie', 'id': 39538010, 'id_str': '39538010', 'indices': [0, 10]}]",0,Sat Mar 14 14:01:25 +0000 2015,39538010.0,,luke Alexander Grady,272,LukeGrady98,nigglet,Mon Sep 18 11:29:38 +0000 2017,@pewdiepie lil nigglet,3091719610
3765,0,300,316,0,"[{'screen_name': 'jaebangme', 'name': 'Mariama', 'id': 63309280, 'id_str': '63309280', 'indices': [3, 13]}]",3,Thu Jan 10 08:18:15 +0000 2013,,,Oshi ♡,2871,Lovely_Oceana,nigglet,Mon Sep 18 09:30:41 +0000 2017,RT @jaebangme: This lil nigglet was quite problematic throughout this whole video https://t.co/Qjybr7lVyO,1076008974
3766,0,5574,668,0,"[{'screen_name': 'jaebangme', 'name': 'Mariama', 'id': 63309280, 'id_str': '63309280', 'indices': [3, 13]}]",3,Wed Jul 17 13:29:41 +0000 2013,,cruel world,Legend M. 🥀,126943,MariamFenty_,nigglet,Mon Sep 18 09:15:26 +0000 2017,RT @jaebangme: This lil nigglet was quite problematic throughout this whole video https://t.co/Qjybr7lVyO,1600967546
3767,0,6626,911,0,"[{'screen_name': 'jaebangme', 'name': 'Mariama', 'id': 63309280, 'id_str': '63309280', 'indices': [3, 13]}]",3,Mon Jun 29 04:04:54 +0000 2009,,"North Carolina, USA",onionhead smutjawn,327455,wangukin,nigglet,Mon Sep 18 09:15:06 +0000 2017,RT @jaebangme: This lil nigglet was quite problematic throughout this whole video https://t.co/Qjybr7lVyO,51951786
3768,3,820,789,0,[],3,Thu Aug 06 00:25:13 +0000 2009,,hanging with Mr. Cooper,Mariama,19168,jaebangme,nigglet,Mon Sep 18 09:12:11 +0000 2017,This lil nigglet was quite problematic throughout this whole video https://t.co/Qjybr7lVyO,63309280
3769,3,550,927,0,[],0,Sun Jan 09 03:40:12 +0000 2011,,"Champaign,Illinois",Tonka Trochelle,11439,ItsAddyRoche,nigglet,Mon Sep 18 05:58:31 +0000 2017,Piglet on a nigglet??!?!?,235805400
3770,1,681,1254,0,"[{'screen_name': 'gfxtacy', 'name': 'JTL', 'id': 3301239701, 'id_str': '3301239701', 'indices': [0, 8]}, {'screen_name': 'archillect', 'name': 'Archillect', 'id': 2907774137, 'id_str': '2907774137', 'indices': [9, 20]}]",0,Sat May 09 11:49:49 +0000 2015,3301239701.0,"New South Wales, Australia",Javiz,16166,JaiVisuals,nigglet,Mon Sep 18 05:37:33 +0000 2017,@gfxtacy @archillect I shall once i get home my nigglet.,3189683544
3771,0,534,474,0,[],0,Thu Apr 01 17:39:21 +0000 2010,,West Bubblefuck,Coup De Grâce,54337,SmooveTaughtYou,nigglet,Mon Sep 18 04:25:32 +0000 2017,Piglet on a nigglet? 😂😂 https://t.co/X7KtBqvjfi,128620700
3772,2,2626,1349,0,"[{'screen_name': 'The_M_is_silent', 'name': 'Brown Bone 🇳🇬', 'id': 237736992, 'id_str': '237736992', 'indices': [0, 16]}]",0,Sun Aug 19 16:12:03 +0000 2012,237736992.0,"Center Point, AL",gerald levert jr.,352361,__wag_,nigglet,Mon Sep 18 03:55:21 +0000 2017,@The_M_is_silent Piglet on a nigglet lmao.,767813342
3773,0,3782,1292,0,"[{'screen_name': '_KIRAJ', 'name': 'S H A K I R A ❤', 'id': 53111048, 'id_str': '53111048', 'indices': [0, 7]}]",0,Mon May 25 02:22:04 +0000 2009,53111048.0,Unavailable,💫SouledOut,266652,Explicit_Kay_,nigglet,Mon Sep 18 03:28:37 +0000 2017,@_KIRAJ Piglet on the nigglet lol,42331027
3774,0,844,399,0,"[{'screen_name': '_HeyyDiDi', 'name': 'd.i.a.n.a 😈', 'id': 2468543032, 'id_str': '2468543032', 'indices': [0, 10]}, {'screen_name': 'Explicit_Kay_', 'name': '💫SouledOut', 'id': 42331027, 'id_str': '42331027', 'indices': [11, 25]}]",0,Mon Dec 12 01:49:37 +0000 2011,2468543032.0,"Miami, FL",Shawn,22861,S_Pacino,nigglet,Mon Sep 18 03:23:04 +0000 2017,@_HeyyDiDi @Explicit_Kay_ Piglet on a nigglet 😩,434579613
3775,0,1431,4492,0,"[{'screen_name': 'ITSDARAY', 'name': '$', 'id': 2453479779, 'id_str': '2453479779', 'indices': [3, 12]}]",2,Sat Jul 15 00:33:22 +0000 2017,,"Baton Rouge, LA",#STEEZTOBER 10-5,826,caintaughtme_,nigglet,Mon Sep 18 02:33:37 +0000 2017,RT @ITSDARAY: You standing in the lunch line and some nigglet tries to sneakily cut in front of you. Wyd,886020830215405568
3776,0,312,320,0,"[{'screen_name': 'salomekabaki', 'name': 'Salome Kabaki', 'id': 265036381, 'id_str': '265036381', 'indices': [3, 16]}, {'screen_name': '_JeremyChurch', 'name': 'Jeremy', 'id': 429935021, 'id_str': '429935021', 'indices': [18, 32]}]",1,Tue Dec 06 15:31:48 +0000 2011,,"Jacksonville, FL ",Jeremy,31265,_JeremyChurch,nigglet,Mon Sep 18 01:31:32 +0000 2017,RT @salomekabaki: @_JeremyChurch Lmaoooo piglet on a nigglet? Or am I being super racist?,429935021
3777,1,505,428,0,"[{'screen_name': '_JeremyChurch', 'name': 'Jeremy', 'id': 429935021, 'id_str': '429935021', 'indices': [0, 14]}]",1,Sat Mar 12 22:29:11 +0000 2011,429935021.0,,Salome Kabaki,32869,salomekabaki,nigglet,Mon Sep 18 01:30:27 +0000 2017,@_JeremyChurch Lmaoooo piglet on a nigglet? Or am I being super racist?,265036381
3778,0,12,14,0,"[{'screen_name': 'vandyjackson', 'name': 'ViJei', 'id': 59347376, 'id_str': '59347376', 'indices': [3, 16]}]",1,Wed Apr 05 22:53:36 +0000 2017,,,Jesse Garcia™,255,JaxxaLuca,nigglet,Mon Sep 18 01:16:15 +0000 2017,RT @vandyjackson: My son is the loudest bossiest lil' nigglet ever.,849756938799861761
3779,1,548,449,0,"[{'screen_name': 'garagebndblkstr', 'name': 'chrs jms', 'id': 2861889575, 'id_str': '2861889575', 'indices': [0, 16]}]",0,Sat Aug 23 13:36:24 +0000 2014,2861889575.0,,dri,7336,blackvehement,nigglet,Mon Sep 18 01:12:36 +0000 2017,@garagebndblkstr Piglet on a nigglet,2758822982
3780,2,847,137,0,"[{'screen_name': 'uMentalOW', 'name': 'mental🏳️\u200d🌈🎃', 'id': 937307137, 'id_str': '937307137', 'indices': [0, 10]}]",0,Sun May 15 21:00:14 +0000 2011,937307137.0,,OblivionTU,11878,OblivionTU,nigglet,Sun Sep 17 23:25:44 +0000 2017,@uMentalOW pigglet on a nigglet was where the meme peaked,299300697
3781,0,131,93,0,"[{'screen_name': 'Jaton336', 'name': 'ZEKE AINT DO NUFFIN!', 'id': 253275230, 'id_str': '253275230', 'indices': [3, 12]}]",1,Fri May 12 14:58:53 +0000 2017,,"Houston, TX",Snake,34405,lamesharden45,nigglet,Sun Sep 17 23:19:45 +0000 2017,RT @Jaton336: Can't stand this lil nigglet https://t.co/FeLAJBkhO5,863045824044871681
3782,0,954,777,0,[],1,Wed Feb 16 22:33:49 +0000 2011,,wherever...chilling,ZEKE AINT DO NUFFIN!,63736,Jaton336,nigglet,Sun Sep 17 23:17:17 +0000 2017,Can't stand this lil nigglet https://t.co/FeLAJBkhO5,253275230
3783,0,818,589,0,[],0,Fri Jul 08 15:19:38 +0000 2011,,7five,ƙb.✨,126918,_ayeeDEEjayy,nigglet,Sun Sep 17 23:03:41 +0000 2017,&amp; nigglet ain't nigglet,331682529
3784,1,183,628,0,"[{'screen_name': 'andreawalter88', 'name': 'DreBae 🍦', 'id': 233760080, 'id_str': '233760080', 'indices': [0, 15]}]",0,Mon Jul 13 19:23:32 +0000 2009,233760080.0,"Inglewood, California",Marvin Crawford,13013,MarvLC3,nigglet,Sun Sep 17 22:44:57 +0000 2017,@andreawalter88 I feel your pain. Sniggers bar isn't even a clever pun. That's just lazy prejudice. Like nigglet sp… https://t.co/ucB9wPojx2,56466230
3785,2,4424,997,0,[],0,Fri Aug 31 21:18:17 +0000 2012,,"Jacksonville, FL",Drewferd,31613,BathingDrew,nigglet,Sun Sep 17 22:41:22 +0000 2017,"thickems? im freaking out rn like donald glover did when he heard ""nigglet"" for the 1st time. https://t.co/g07QQ2KHPM",794698339
3786,0,7944,171,0,[],0,Tue Apr 27 03:57:42 +0000 2010,,"Newport News, VA",Dame Stacks The Prod,1095,Damestacks,nigglet,Sun Sep 17 22:30:59 +0000 2017,piglet on a nigglet lmao..... stay woke https://t.co/i0xYNA1ZeS,137573006
3787,0,942,780,0,"[{'screen_name': 'nigglet_96', 'name': 'courtney gerlach', 'id': 595172790, 'id_str': '595172790', 'indices': [0, 11]}]",0,Fri Jun 03 22:32:26 +0000 2011,595172790.0,TEXA$,Maeerayy,38507,MarinaF96,nigglet,Sun Sep 17 21:54:00 +0000 2017,@nigglet_96 😂😂😂💀💀 forever a memory I swear https://t.co/pfiwb7xrtT,310531626
3788,0,638,821,0,[],0,Wed Aug 27 01:28:06 +0000 2014,,"Calgary, Alberta",LiveTheDreamLife,10756,GetIPasNOW,nigglet,Sun Sep 17 21:52:26 +0000 2017,Piglet on the nigglet https://t.co/zudzgbBxi5,2772039085
3789,2,1438,709,0,[],0,Thu Jul 11 04:43:56 +0000 2013,,..so i'll drop a pin,nome🦎,34819,BadGalNome,nigglet,Sun Sep 17 21:16:26 +0000 2017,"A nigglet named Edgar, funniest dude I know and I'm beginning a thread of he shit he says",1584808974
3790,3,485,168,0,"[{'screen_name': 'uMentalOW', 'name': 'mental🏳️\u200d🌈🎃', 'id': 937307137, 'id_str': '937307137', 'indices': [0, 10]}]",0,Thu Jan 22 00:48:44 +0000 2015,937307137.0,,Cold,9634,ColdBacn,nigglet,Sun Sep 17 21:00:51 +0000 2017,@uMentalOW pigglet on a nigglet,2990992037
3791,0,92,103,0,"[{'screen_name': 'Pays2Listen', 'name': 'Black Phillip', 'id': 420757205, 'id_str': '420757205', 'indices': [3, 15]}]",1,Sat Jul 11 09:02:04 +0000 2015,,,Steven the Feminist🐝,3194,TehClamBurglar,nigglet,Sun Sep 17 20:55:38 +0000 2017,RT @Pays2Listen: Piglet on a nigglet? 😂😂😂 https://t.co/ncY6skkjjk,3370493321
3792,2,2491,2274,0,[],1,Fri Nov 25 02:05:26 +0000 2011,,"Germantown, TN",Black Phillip,147465,Pays2Listen,nigglet,Sun Sep 17 20:53:18 +0000 2017,Piglet on a nigglet? 😂😂😂 https://t.co/ncY6skkjjk,420757205
3793,1,238,73,0,"[{'screen_name': 'uMentalOW', 'name': 'mental🏳️\u200d🌈🎃', 'id': 937307137, 'id_str': '937307137', 'indices': [0, 10]}]",0,Sat May 09 01:19:10 +0000 2015,937307137.0,♡,ㅤㅤㅤyeah thats me,28566,NoFleqs,nigglet,Sun Sep 17 20:49:29 +0000 2017,@uMentalOW pigglet on the nigglet,3242755805
3794,0,980,585,0,"[{'screen_name': 'CarsonxCloter', 'name': 'Whip 🛩', 'id': 351298570, 'id_str': '351298570', 'indices': [0, 14]}]",0,Fri Aug 31 01:13:10 +0000 2012,351298570.0,Out Here Grindin 💰,8️⃣th Hokage 火影,7082,Th3__Hybr1d,nigglet,Sun Sep 17 19:49:41 +0000 2017,@CarsonxCloter Piglet on a nigglet,792757164
3795,0,411,282,0,[],0,Sat Sep 22 00:19:32 +0000 2012,,,Hands-of-stone,22557,HandsOfStone_,nigglet,Sun Sep 17 19:37:14 +0000 2017,Piglet on the nigglet,838782090
3796,0,680,702,0,[],0,Tue Oct 18 23:27:00 +0000 2011,,,Ye,2744,Yo_Enemy150,nigglet,Sun Sep 17 19:12:28 +0000 2017,Piglet on a nigglet https://t.co/E0kvd0ULyx,393708183
3797,2,6961,962,0,[],0,Tue Apr 03 17:08:13 +0000 2012,544435429.0,Athens,Almost Athena,153452,goddxss_,nigglet,Sun Sep 17 17:14:50 +0000 2017,And everyone who reads this is going to call this child a nigger/nigglet in their head in order to get it. Poor baby. This is really gross.,544435429
