,Unnamed: 0,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,Sentiment Score,Postive Score,Negative Score,Neutral Score,Positive Score
4337,5013,1.0,9.0,65.0,0.0,4.0,0.0,Tue Nov 19 00:05:11 +0000 2013,422833074.0,"Manhattan, NY",john taple,524.0,muslim people are,muslim,john_taple,Sun Sep 24 13:12:52 +0000 2017,"@Slim1420 @BRumZz_20 @KingJames @StephenCurry30 Was ""Mexicans are criminals and rapist/grab womenby the PU@@Y"" or t… https://t.co/LiLz5lh0dq",2202185000.0,-0.5719,,0.198,0.802,0.0
4338,5014,4.0,2779.0,586.0,0.0,0.0,0.0,Wed Dec 14 15:43:03 +0000 2011,,"New York, USA",Dolphins 1-1,169623.0,muslim people are,muslim,PhinsDiehard,Sun Sep 24 11:55:22 +0000 2017,People are not woke. Kaepernick is an anti-American muslim who wants to see our way of life in western civilization diminished.,436787877.0,0.0,,0.0,1.0,0.0
4339,5015,0.0,301.0,1220.0,0.0,1.0,0.0,Tue Jul 14 07:21:15 +0000 2015,594116718.0,"Tucson, AZ",Honey Lincoln,2895.0,muslim people are,muslim,ItHasToBeAliens,Sun Sep 24 11:04:58 +0000 2017,"@ProgressOutlook Of course they will use it, because of him the Muslim people will believe we are full of hate just… https://t.co/xWK9MYTTMr",3279280920.0,-0.5719,,0.15,0.85,0.0
4340,5016,0.0,148.0,721.0,0.0,3.0,0.0,Mon Dec 08 15:25:55 +0000 2014,74250229.0,Morocco ,Luna,1772.0,muslim people are,muslim,Salma_moussmeow,Sun Sep 24 10:58:28 +0000 2017,@abujahlx @Fattfatt_ @flyingninja7 Oh and if u ever were a Muslim you would have known that exposing someone's priv… https://t.co/inPAWM7QDR,2922921787.0,-0.2732,,0.11,0.89,0.0
4341,5017,0.0,91.0,121.0,0.0,2.0,0.0,Mon Jan 23 10:17:38 +0000 2017,334189069.0,"Florida, USA",B hale,5417.0,muslim people are,muslim,Bhale96922624,Sun Sep 24 05:30:43 +0000 2017,@BigBlue1180 @gato_gator what planet do you live where Muslim are good people?,8.234747656251679e+17,0.4404,,0.0,0.791,0.209
4342,5018,0.0,11.0,60.0,0.0,1.0,0.0,Sun Nov 17 09:17:51 +0000 2013,4717892303.0,"North Dakota, USA",D. Brian Chappell,372.0,muslim people are,muslim,psptack46,Sun Sep 24 05:06:37 +0000 2017,@V_of_Europe oh i guess the German people don't think your garbage Muslim policies or you are so great after all!,2199219308.0,0.7603,,0.0,0.765,0.235
4343,5019,3.0,500299.0,1863.0,0.0,0.0,6.0,Wed Mar 24 02:20:32 +0000 2010,,Saudi Arabia ,Muna AbuSulayman منى,83285.0,muslim people are,muslim,abusulayman,Sun Sep 24 04:31:28 +0000 2017,"Interesting! we are starting to see people who identify as culturally muslim, of muslim origins, or those who bend… https://t.co/GM1MVC5MAu",125851115.0,0.4574,,0.0,0.864,0.136
4344,5020,0.0,147.0,910.0,0.0,0.0,0.0,Thu Sep 13 14:18:03 +0000 2012,,"Toronto, Canada",Maung Lwin,6725.0,muslim people are,muslim,lwin_maung,Sun Sep 24 04:28:59 +0000 2017,"To be true, Politicians are selling for killing ""Own People"" to Muslim. https://t.co/7FGMiBjjue",821591252.0,-0.3818,,0.242,0.604,0.154
4345,5021,0.0,379.0,936.0,0.0,1.0,0.0,Tue May 10 03:59:22 +0000 2016,7.298835032366776e+17,USA,greyhound01,23131.0,muslim people are,muslim,greyhound001,Sun Sep 24 04:12:37 +0000 2017,@GoldingBF ..has agreed to live as vermin under the captive hands of Muslim extremists! What a filthy people they a… https://t.co/5VulKKnmYu,7.298835032366776e+17,0.3382,,0.0,0.888,0.112
4346,5022,0.0,1248.0,1139.0,0.0,1.0,0.0,Wed Aug 17 16:34:05 +0000 2011,21955058.0,On Tour,Mikoto and Mayuki,245108.0,muslim people are,muslim,Josie182,Sun Sep 24 04:08:53 +0000 2017,@markhoppus I've never been treated by a white american it is all black people and girls that are muslim,356955765.0,0.0,,0.0,1.0,0.0
4347,5023,0.0,158.0,119.0,0.0,2.0,0.0,Wed Sep 16 17:39:26 +0000 2009,2157434401.0,"Georgia, USA",Jim Shields,7123.0,muslim people are,muslim,hobodeluxe,Sun Sep 24 02:41:02 +0000 2017,"@DeclanFDL @POTUS so respect the man who built a campaign on ""Obama isn't an American ,he's a Muslim from Kenya"" A… https://t.co/e7Iu8jMhH2",74787964.0,0.6113,,0.0,0.826,0.174
4348,5024,0.0,121.0,180.0,0.0,1.0,0.0,Sat Jun 23 02:09:30 +0000 2012,8.728516279543726e+17,good old U.S.A,trumpgrandoldparty,5461.0,muslim people are,muslim,Robertsmithl,Sun Sep 24 02:01:03 +0000 2017,"@MHowe75 Do you think our cops are murders
Do you understand this is a Muslim tactic 
More white people killed by p… https://t.co/VrGtm8S4ul",615795903.0,-0.8678,,0.305,0.695,0.0
4349,5025,4.0,14530.0,3513.0,0.0,1.0,2.0,Tue Feb 17 15:27:04 +0000 2009,80617430.0,"Dallas, TX",Melanie #GOPRefugee™,169832.0,muslim people are,muslim,Lonestarmomcom,Sun Sep 24 01:43:41 +0000 2017,@RyanLizza Don’t forget about the “Mexican” Judge or the Muslim Gold Star Family.......but the Nazis are “fine people.” 😐,21097079.0,-0.2263,,0.101,0.899,0.0
4350,5026,18.0,4503.0,1125.0,0.0,0.0,8.0,Sat Nov 28 05:10:33 +0000 2009,,"Aurora, Illinois",Matthew Soerens,19446.0,muslim people are,muslim,MatthewSoerens,Sun Sep 24 01:26:12 +0000 2017,Quantitative evidence of what you'd  presume: people who have Muslim friends are much less likely to associate Musl… https://t.co/QaKO0h5EvT,93123705.0,0.4767,,0.0,0.853,0.147
4351,5027,0.0,317.0,3.0,0.0,0.0,0.0,Wed Jan 11 16:52:07 +0000 2017,,"Washington, DC",Barry Obama,22517.0,muslim people are,muslim,IAM_BarryObama,Sun Sep 24 00:20:04 +0000 2017,"They’re not defending Muslims.  The vast majority of the people they kill are innocent Muslim men, women and children.",8.192253867015741e+17,-0.5106,,0.195,0.705,0.1
4352,5028,0.0,38.0,70.0,0.0,1.0,0.0,Mon Jul 27 00:27:57 +0000 2015,1444864686.0,"Maryland, USA",The Caravansarai,1989.0,muslim people are,muslim,TheCaravansarai,Sat Sep 23 23:32:03 +0000 2017,@The_ArchAlien People can read the responses and see you citing and getting support from rabid anti-Muslim bigots.… https://t.co/2TpAKtw6Gt,3296487139.0,0.4019,,0.0,0.863,0.137
4353,5029,0.0,1278.0,998.0,0.0,0.0,0.0,Tue Jul 06 03:06:58 +0000 2010,163316828.0,"Detroit, MI",Donné Wynn,46534.0,muslim people are,muslim,_____Donne,Sat Sep 23 23:06:49 +0000 2017,"Muslim is a freaking insult, and constantly shit on black people. 😑 What exactly are we standing for? Oh right, the troops that y'all...",163316828.0,-0.8658,,0.338,0.662,0.0
4354,5030,0.0,673.0,948.0,0.0,1.0,0.0,Fri Dec 04 13:57:51 +0000 2015,19397942.0,"Boston, MA",Malcolm Quinn,719.0,muslim people are,muslim,_Malcolm_Q_,Sat Sep 23 20:55:31 +0000 2017,@SadiqKhan You invite the mayhem of muslim dogs to run in the streets and attack the good people of London. You are… https://t.co/FtTHA9C5Fn,4372718717.0,0.1027,,0.112,0.725,0.163
4355,5031,0.0,41.0,147.0,0.0,5.0,0.0,Thu Jan 30 10:29:12 +0000 2014,2808257372.0,philadelphia,tom rorick,124.0,muslim people are,muslim,ToddTaster,Sat Sep 23 19:09:48 +0000 2017,@Ocelcock @nsmcgirt @FaahStar1 @TalibKweli @Oldridge1 My neighbors are Muslim they are great but anywhere it's the… https://t.co/UvvaouAtx5,2313846243.0,0.3716,,0.0,0.863,0.137
4356,5032,1.0,14502.0,13165.0,1.0,0.0,1.0,Tue Aug 30 16:06:39 +0000 2011,,US,Kathleen D. Hoffman,60254.0,muslim people are,muslim,drkdhoffman,Sat Sep 23 18:30:25 +0000 2017,"Professional #chaplains are people of any faith community–Jewish, Buddhist, Muslim, Christian, Hindu etc… https://t.co/UIS1LxHHAa",364938826.0,0.4215,,0.0,0.823,0.177
4357,5033,3.0,276.0,347.0,0.0,9.0,1.0,Tue Oct 18 03:44:30 +0000 2016,33529092.0,"Burbank, CA",JasmenN,2400.0,muslim people are,muslim,artisticjasmen,Sat Sep 23 18:03:59 +0000 2017,@SandraTXAS @SpecialKMB1969 @thebradfordfile @ChristieC733 @LVNancy @GemMar333 @baalter @JVER1 @carrieksada… https://t.co/BpCVjAvjZX,7.882242052255375e+17,0.0,,0.0,1.0,0.0
4358,5034,5.0,140.0,165.0,0.0,1.0,2.0,Wed Mar 12 01:29:48 +0000 2014,17530370.0,"Wilmington, Delaware",Sallie Banks,5245.0,muslim people are,muslim,banks_sallie,Sat Sep 23 17:04:53 +0000 2017,@Mike_Vogel Thanks for correcting that one Mike!! Not all Muslim people are bad people. I know a few myself and they are very nice.,2403595713.0,0.4726,,0.12,0.653,0.226
4359,5035,2.0,155.0,98.0,0.0,0.0,1.0,Sat Dec 27 18:14:55 +0000 2014,,"ISELIN,NJ, USA",Bharat Bob Kotak,1870.0,muslim people are,muslim,bhrtktk,Sat Sep 23 15:56:53 +0000 2017,Wowww Now They Are Talking About HUMANITY..Garbage Whenever Muslim Terrorist Attack on innocent People Where Was Hu… https://t.co/ALE2IFMj3h,2944234222.0,-0.7506,,0.31,0.595,0.095
4360,5036,0.0,93.0,209.0,0.0,2.0,0.0,Sun May 26 20:31:35 +0000 2013,405940835.0,Broward,The Brown Boy Wonder,5339.0,muslim people are,muslim,MuslimSensei,Sat Sep 23 14:55:24 +0000 2017,@fariaxo @yqxif as long as we are not sure we assume the best of people.      حسن الظن is part of being Muslim.,1460559012.0,0.5003,,0.075,0.764,0.161
4361,5037,1.0,6.0,80.0,0.0,0.0,0.0,Thu Aug 31 18:35:35 +0000 2017,9.033254079231058e+17,"Hollywood, FL USA",Christina Finney,67.0,muslim people are,muslim,C2finney,Sat Sep 23 14:12:22 +0000 2017,Which Jesus do you refer to there are over 2900 people name hesus or Jesus. Smart Man. Who is Christ. I am Muslim.,9.033254079231058e+17,0.4019,,0.0,0.886,0.114
4362,5038,2.0,1585.0,243.0,0.0,1.0,0.0,Mon Jan 25 16:51:16 +0000 2016,1904223776.0,Canada,Reason on Faith,4687.0,muslim people are,muslim,ReasonOnFaith,Sat Sep 23 12:24:07 +0000 2017,"@sohaibology Yes, the Ahmadiyya Muslim Community speaks out bravely. But people are concerned with the 98%+ of the… https://t.co/TWLYu4NS46",4846032303.0,0.7184,,0.0,0.739,0.261
4363,5040,0.0,179.0,287.0,0.0,8.0,0.0,Thu Oct 13 19:16:55 +0000 2016,7.636826773629256e+17,United States,American Joe,3312.0,muslim people are,muslim,havedominon5777,Sat Sep 23 09:01:38 +0000 2017,@bobaballs_ @GaryRidesBikes @scorkren @threejuniormnts @WatchOutforLucy @blakemsu @mikefreemanNFL @realDonaldTrump… https://t.co/Pd05LsA6tc,7.866469207815004e+17,0.0,,0.0,1.0,0.0
4364,5041,0.0,69.0,428.0,0.0,0.0,0.0,Thu Dec 24 12:25:46 +0000 2015,,United States,Niranjit Bhengra,89.0,muslim people are,muslim,niranjit1,Sat Sep 23 08:53:58 +0000 2017,Muslim-turned-Christian Evangelist Nabeel Qureshi Left Behind a Wife and Young Daughter — Here’s How People Are… https://t.co/WLuTj4xm9v,4643171012.0,0.0,,0.0,1.0,0.0
4365,5042,1.0,141.0,330.0,0.0,0.0,0.0,Mon Aug 28 00:16:44 +0000 2017,9.0196171361613e+17,"Michigan, USA",Rosko,1311.0,muslim people are,muslim,RonRostker,Sat Sep 23 08:22:00 +0000 2017,How will you feel when he reveals he is  Muslim and fooled everyone. Most Muslim's are fine people. Why is he ashamed of his heritage?,9.0196171361613e+17,-0.5627,,0.192,0.739,0.069
4366,5043,0.0,183.0,360.0,1.0,0.0,0.0,Tue Jul 21 03:09:34 +0000 2009,,Over there.,DARK ON Dead.,7276.0,muslim people are,muslim,Badboxman,Sat Sep 23 07:57:11 +0000 2017,"#Antifa You know what you do best, Is make me feel odd any peaceful real Muslim women. They are real people in the us and live by the rules.",58685907.0,0.7269,,0.064,0.728,0.207
4367,5044,2.0,90.0,111.0,0.0,2.0,0.0,Wed Feb 22 13:22:04 +0000 2012,7.084667314178007e+17,America,Arcanjel,12779.0,muslim people are,muslim,bstnboy,Sat Sep 23 06:10:20 +0000 2017,"@rhebus8 @washingtonpost they may have right, pretty tone deaf and anti-business. there aren't that many people in… https://t.co/ou3HcG2Mva",499773365.0,0.4939,,0.0,0.842,0.158
4368,5045,0.0,1362.0,2400.0,0.0,4.0,0.0,Tue Jan 03 18:41:22 +0000 2017,164279655.0,"Washington, USA",Trash Panda,3137.0,muslim people are,muslim,Hawkified,Sat Sep 23 00:49:45 +0000 2017,"@eightfiftysix @ikatsume @MarkRuffalo @MuslimIQ It's one of the drawbacks for me, but the people are still wonderfu… https://t.co/09desjokL7",8.163537776576594e+17,0.0,,0.0,1.0,0.0
4369,5046,0.0,30.0,155.0,0.0,3.0,0.0,Sun Nov 09 21:43:06 +0000 2014,7.95063604038996e+17,"McKinney, TX",Impeach trump,2803.0,muslim people are,muslim,dragon_flygirl,Sat Sep 23 00:46:38 +0000 2017,@GoldenLobos @joniturnerlaw @DebraAnnBenson1 Not all groups that bomb people are Muslim.,2869615065.0,-0.4939,,0.242,0.758,0.0
4370,5047,0.0,107.0,303.0,0.0,0.0,1.0,Sat Feb 26 02:43:48 +0000 2011,,"Chicago, IL",Saud,2278.0,muslim people are,muslim,saud_rana,Sat Sep 23 00:28:42 +0000 2017,People are getting killed for *looking* Muslim. My dude's got CAJONES. Also this thread 😂 https://t.co/cP4dXV074I,257747114.0,-0.6705,,0.243,0.757,0.0
4371,5048,0.0,223.0,728.0,0.0,0.0,0.0,Wed Apr 07 20:38:43 +0000 2010,,TORONTO,ROSHINI,33860.0,muslim people are,muslim,roshini911,Fri Sep 22 23:35:22 +0000 2017,"SAY A GROUP OF  MUSLIM OF PEOPLE OUTSIDE AS I WALKED BY TO ENTER BLDG:
U NO LONGER BELONG TO CANADA...U ARE MUSLIM NOW...",130616568.0,-0.296,,0.099,0.901,0.0
4372,5049,0.0,41.0,111.0,0.0,0.0,0.0,Mon Jul 04 16:48:39 +0000 2011,,,stephen reid,3121.0,muslim people are,muslim,streid1945,Fri Sep 22 22:25:08 +0000 2017,https://t.co/5n60vm9kPr LIBERALS TAKE A LOOK AT THIS! You people don't want a wall at border! Muslim are Uncivilized!,329161270.0,-0.2728,,0.123,0.877,0.0
4373,5050,1.0,2.0,10.0,0.0,2.0,0.0,Fri Sep 22 20:27:34 +0000 2017,306924364.0,"Los Angeles, CA",KareemUhuru,18.0,muslim people are,muslim,Kareem_OPNAT,Fri Sep 22 21:18:06 +0000 2017,"@barkmartin @larryelder ""Obama is a Muslim born in Kenya.""
""Slavery was good for black people.""
""Police are heroes.… https://t.co/qPLmy7N09X",9.113261263242813e+17,-0.4404,,0.203,0.675,0.122
4374,5051,4.0,1797.0,1366.0,0.0,1.0,4.0,Wed Oct 26 11:43:25 +0000 2016,954124423.0,United States,كافرة ♠ K♠ ༒,33043.0,muslim people are,muslim,IndyK46220,Fri Sep 22 19:59:20 +0000 2017,"@AmyMek Oh, so now Jesus was Muslim...  These people are so demented it's truthfully scary. They can twist anything… https://t.co/sx3qZGcaBz",7.912438338540708e+17,-0.0094,,0.131,0.739,0.13
4375,5052,0.0,7194.0,7143.0,0.0,2.0,0.0,Wed Aug 25 03:06:37 +0000 2010,4970411.0,Australia,Simon Ashworth Wood,54331.0,muslim people are,muslim,Simon_A_Wood,Fri Sep 22 18:54:58 +0000 2017,@AJEnglish @Naveedkashmiri Buddhists don't do that. Those anti-Muslim people in Myanmar are FAKE Buddhists. The Bud… https://t.co/BIa9X7DFGz,182663887.0,-0.5904,,0.193,0.807,0.0
4376,5053,0.0,418.0,303.0,1.0,3.0,0.0,Sat Nov 12 12:51:54 +0000 2016,7.866031922471977e+17,"Ottawa, Ontario",Judy 🇨🇦,15168.0,muslim people are,muslim,JudyRya18026210,Fri Sep 22 18:21:38 +0000 2017,@Humanism911 @mack3636 @themadsloth Life in prison. Do not pass Go. No $10.5 M. Can't hurt ISIS terrorists. #M103.… https://t.co/2XzXIDHAZx,7.974216633023365e+17,0.5659,,0.126,0.571,0.303
4377,5054,1.0,29.0,207.0,0.0,0.0,2.0,Mon Mar 09 08:57:35 +0000 2015,,United States,Sunshine🌞,618.0,muslim people are,muslim,Always4_Truth,Fri Sep 22 17:54:03 +0000 2017,"Germany gave asylum to this Muslim family with 8 kids.
They produced 3 more on Germany land.
Total now: 11

These p… https://t.co/2ftVviMVyr",3069424412.0,0.0,,0.0,1.0,0.0
4378,5055,1.0,279.0,132.0,0.0,1.0,0.0,Fri Jan 27 15:21:33 +0000 2017,,Earth,Orlando Wan,6090.0,muslim people are,muslim,orlandowan1,Fri Sep 22 17:17:39 +0000 2017,Muslim terrorist under surveillance for months b4 he launched Berlin attack &amp; people are jailed 4 words https://t.co/Bak1tdWjST via @MetroUK,8.250008019363717e+17,-0.8885,,0.4,0.545,0.055
4379,5056,9.0,1059.0,593.0,0.0,0.0,1.0,Tue Nov 19 04:47:33 +0000 2013,2186910305.0,"Nashville, TN",gem 🇺🇸,23872.0,muslim people are,muslim,writer_gem,Fri Sep 22 17:16:44 +0000 2017,"It's not Muslim people's job to make you realize they are people just like everyone else, and deserve to be treated as such.",2186910305.0,0.3612,,0.0,0.898,0.102
4380,5057,0.0,176.0,145.0,0.0,3.0,0.0,Wed Oct 16 19:15:19 +0000 2013,718014934.0,New York City,Sumaiyah,9426.0,muslim people are,muslim,Novelfreak_,Fri Sep 22 17:15:35 +0000 2017,"@musskkaayy @moeraza_mansoor @ShafiqM96 I do understand that you're trying to cover the sins of a Muslim, but that… https://t.co/Tg32mxI88f",718014934.0,-0.25,,0.111,0.889,0.0
4381,5058,1.0,9964.0,529.0,0.0,0.0,2.0,Mon Nov 22 17:58:15 +0000 2010,,Usa,Luca Forzin,332750.0,muslim people are,muslim,Luca_Forzin,Fri Sep 22 16:33:39 +0000 2017,"Unbelievable. The Rohingya people, a Muslim minority in Burma, are facing brutal persecution and ethnic cleansing.… https://t.co/jiDUbdapzC",218569600.0,-0.5106,,0.206,0.704,0.09
4382,5059,0.0,91.0,281.0,0.0,2.0,1.0,Sun Jul 24 15:25:11 +0000 2016,1858938313.0,Mich,Med Smuve,787.0,muslim people are,muslim,medJackson,Fri Sep 22 16:09:44 +0000 2017,@ThulinB @TomiLahren So you know how ALL muslim people are....what a waste of air you air,7.572351838001848e+17,-0.4215,,0.167,0.833,0.0
4383,5060,1.0,451.0,1339.0,0.0,6.0,0.0,Sun May 05 03:20:35 +0000 2013,326853707.0,United States,Ivan,23613.0,muslim people are,muslim,Josh49395035,Fri Sep 22 15:51:25 +0000 2017,@VT_JizzyFingerz @WmWallace1911 @theMelanoidS @DiddlyDupe @daringlogic @tariqnasheed Twisted again.  He ran anti-il… https://t.co/gHBynVW5qB,1403978282.0,0.0,,0.0,1.0,0.0
4384,5061,0.0,16130.0,16013.0,0.0,1.0,2.0,Fri Mar 05 16:09:43 +0000 2010,,"Largo, Florida",Tom Woods,381956.0,muslim people are,muslim,tomwoods55,Fri Sep 22 15:43:00 +0000 2017,"'""swedenistan"" Now 60% muslim capliphates ""no-go zones""
TRAITOR Swede Govt Betrays People Iran Puppets'
https://t.co/YI753n7Fbr @NikkiHaley",120146232.0,-0.5423,,0.189,0.811,0.0
4385,5062,1.0,41.0,59.0,0.0,0.0,0.0,Tue Dec 30 10:03:53 +0000 2014,,"California, USA",Samer Abdul Karim,205.0,muslim people are,muslim,simsim_ak,Fri Sep 22 15:11:01 +0000 2017,Burmese soldiers are killing muslim Burmese people for their own beliefs and ethnicity,2951836417.0,-0.6597,,0.268,0.732,0.0
4386,5063,0.0,11687.0,12718.0,0.0,9.0,0.0,Thu Mar 29 06:25:42 +0000 2012,1614329726.0,"Palm Springs, Calif",NormanDeArmond,162197.0,muslim people are,muslim,NormanDeArmond,Fri Sep 22 15:08:26 +0000 2017,@ajarivas72 @NoScienceDenial @DoubleDumas @TonyJHopkinson @MexMarc @Happy_Agnostic @Mogleeone @ATrueJoker @Huinnah… https://t.co/DabfHEg5ar,539721796.0,0.0,,0.0,1.0,0.0
4387,5064,1.0,236.0,465.0,0.0,0.0,0.0,Thu May 12 19:49:25 +0000 2011,297602368.0,"Illinois, USA",恕運 | 션,27195.0,muslim people are,muslim,seeeeeeeean,Fri Sep 22 14:58:15 +0000 2017,"There are good and bad people, Jewish and Christian, Hindu and Muslim people raptured up so they're trying to bicker which religion to join.",297602368.0,0.3612,,0.115,0.656,0.23
4388,5065,1.0,44.0,45.0,0.0,1.0,0.0,Sat Jun 11 16:22:13 +0000 2016,776528756.0,"West Lafayette, IN",Enosh Kazem,737.0,muslim people are,muslim,EnoshKazem,Fri Sep 22 14:52:44 +0000 2017,@omarsuleiman504 I like how no name was specifically mentioned. We shouldn't be mentioning specific people's names.… https://t.co/JdLt8NVieA,7.416668577494835e+17,0.0772,,0.118,0.749,0.134
4389,5066,1.0,939.0,571.0,0.0,6.0,0.0,Tue Jun 30 17:38:27 +0000 2015,2719597309.0,"Georgia, USA",London,395.0,muslim people are,muslim,ktorih1,Fri Sep 22 14:33:34 +0000 2017,@Blood362 @nunyabiz315 @pjsgirl7329 @Whistlingghost @realDonaldTrump @YouTube I have Muslim friends that do agree a… https://t.co/cOCvr6XqyA,3261816290.0,0.6808,,0.0,0.682,0.318
4390,5067,1.0,247.0,1047.0,0.0,2.0,0.0,Sat Mar 15 05:32:58 +0000 2014,16115936.0,"Rockford, IL",AJ,8876.0,muslim people are,muslim,ajrodz92,Fri Sep 22 14:28:07 +0000 2017,"@maxsparber @sassygayrepub Also racism assuming all brown people are muslim/terrorists ?, or maybe he has a power t… https://t.co/svUxF2g3Va",2390464832.0,-0.6249,,0.194,0.806,0.0
4391,5068,4.0,182.0,557.0,0.0,1.0,0.0,Sat Feb 04 01:12:03 +0000 2017,85583894.0,United States,Republicrats Unite,8746.0,muslim people are,muslim,RedBlueUnite,Fri Sep 22 12:21:22 +0000 2017,@MuslimIQ I’m way more concerned about the crazy Caucasian males and not at all about my Muslim friends. All of the… https://t.co/fk7rN58PBr,8.276861194668155e+17,0.1779,,0.094,0.784,0.122
4392,5069,1.0,612.0,268.0,1.0,1.0,0.0,Mon Sep 02 13:01:12 +0000 2013,2823415030.0,"Ontario, Canada",Eren Cervantes,4169.0,muslim people are,muslim,ErenArruna,Fri Sep 22 12:20:03 +0000 2017,"@BaconTribe Why I converted isn't the reason why I remain #Muslim. When people ask me about conversion I often say,… https://t.co/dOuO4tpll0",1722309127.0,0.0,,0.0,1.0,0.0
4393,5070,1.0,1671.0,1138.0,0.0,4.0,0.0,Thu Feb 25 04:04:41 +0000 2016,8.23398705071915e+17,NYC,DJ Giovanni ™,20913.0,muslim people are,muslim,DjgiovanniNYC1,Fri Sep 22 12:16:46 +0000 2017,@Firebug76 @OmaTalley1 @sxdoc @Tea_Party_Chris The only dumb fucks are the people who put the TREASONOUS Muslim in… https://t.co/NEl0Pp8aNz,7.027057516645499e+17,-0.8964,,0.419,0.581,0.0
4394,5071,1.0,2746.0,2090.0,0.0,1.0,0.0,Sun Dec 14 12:38:19 +0000 2014,3882340277.0,Ireland,MidLife Mission,1548.0,muslim people are,muslim,midlife_mission,Fri Sep 22 10:54:59 +0000 2017,"@jasonburns3789 Muslim people (like Hindus, Buddhist, Catholics) are lost and do not know God. We must lead them to Jesus with LOVE.",2921316425.0,0.4251,,0.147,0.677,0.176
4395,5072,0.0,1498.0,1735.0,1.0,1.0,0.0,Mon Jul 21 17:23:26 +0000 2014,,Upstate NY,Paul Baumgartner,32837.0,muslim people are,muslim,WatchnDaWorld,Fri Sep 22 10:51:34 +0000 2017,"Retweeted 613Barto🇨🇦 (@613Barto):

People always claim a tiny radical #Muslim minority. Just how many Muslims are... https://t.co/siBIfSFTcD",2666598398.0,0.0,,0.0,1.0,0.0
4396,5073,0.0,185.0,88.0,0.0,1.0,0.0,Fri Oct 16 10:19:24 +0000 2015,3493773739.0,LOA,Naked Truth,4112.0,muslim people are,muslim,NakedTruthNews1,Fri Sep 22 09:35:58 +0000 2017,@OfficialHanzala Astaghferullah. Many people with Muslim's names are justifying her this act. This is what western democracy offered us. (1),3971247387.0,0.0,,0.0,1.0,0.0
4397,5074,4.0,652.0,1049.0,0.0,1.0,0.0,Tue Dec 30 00:51:23 +0000 2014,85583894.0,"Chicago, IL",Nasty B*tch,14261.0,muslim people are,muslim,vampire6442014,Fri Sep 22 08:01:49 +0000 2017,"@MuslimIQ Funny...I live in an area where there are a lot of  Muslim people. If they're so scary and dangerous, why… https://t.co/ObIiqYHkFt",2950333529.0,-0.8166,,0.282,0.718,0.0
