# favorite of tweet,# followers,# following,# of hastags,# of mentions,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score,Racist (Y/N),State Abbreviation,Valid City Data (Y/N)
0,33,105,0,0,Thu Jul 09 14:45:15 +0000 2015,,"Garden Ridge, TX",Carolyn Deason,1463,all jews are,jews,CarolynDeason,Wed Sep 20 12:43:07 +0000 2017,"Unbelievable? Not at all. These phony ""Jewish"" senators are ""American Jews"" ----
NOT the Jews of The Lion of... https://t.co/g380vsZCfn",3273079958.0,Hate speech,0.0,y,TX,y
1,31,68,0,2,Fri Oct 24 15:09:19 +0000 2014,15669672.0,"Tennessee, USA",Alex,369,all jews are,jews,f2ab16a6f5a04c4,Wed Sep 20 01:43:32 +0000 2017,@PamelaGeller @abbavitch Why is this An issue? No charges are filed against non jews either. Charges should be file https://t.co/i5ODL1vJjP,2875438591.0,Hate speech,0.0,y,TN,y
1,332,296,0,1,Thu May 11 22:10:52 +0000 2017,8.52e+17,,Joshua Goldsteen,3140,all jews are,jews,GoldsteenJoshua,Wed Sep 20 01:36:13 +0000 2017,@Goyveyim Stupid Jewess. Trump lets his daughter convert and marry a jew but he's a white supremacist. No wonder je https://t.co/oReYv1W6MK,8.63e+17,Hate speech,-0.7964,y,,n
1,19,44,0,2,Fri Sep 30 18:42:06 +0000 2016,8.81e+17,the woods,jj,57,all jews are,jews,dysenteryjj,Tue Sep 19 23:03:22 +0000 2017,@VeliborHarmon @RichardBSpencer youre all over the place. you said jews arent the whole story and its just powerful https://t.co/hSJgXehqSv,7.82e+17,Hate speech,0.0,y,,n
1,95,118,0,2,Sun Aug 08 20:09:54 +0000 2010,1494835716.0,United States,George Anton,5395,all jews are,jews,GAnton88,Tue Sep 19 21:21:32 +0000 2017,@AIIAmericanGirI @BreitbartNews Because Muslims are all about supporting Jews.,176177366.0,Hate speech,0.0,y,,n
1,764,332,0,0,Sat Jun 13 04:56:24 +0000 2015,,"Portland, OR",Seahorse Papa  ?,46550,all jews are,jews,thetinkerfae,Tue Sep 19 20:29:42 +0000 2017,"There are NO pomegranates around. Slightly upset. I bought the last pomegranate juice at the store, all the Jews are like ""welp close""",3243933625.0,Hate speech,-0.2263,y,OR,y
4,8351,781,0,0,Tue Nov 25 18:10:15 +0000 2008,,,Chad Felix Greene,43992,all jews are,jews,chadfelixg,Tue Sep 19 19:02:13 +0000 2017,All neocons are Jews. https://t.co/9QlJrbjycg,17626317.0,Hate speech,0.0,y,,n
0,994,456,0,1,Thu Mar 09 20:10:23 +0000 2017,8.4e+17,Vinland,txiki,2995,all jews are,jews,LauburuXarma,Tue Sep 19 18:22:40 +0000 2017,@leftisthunter All outlets are owned by jews I could careless what psychological tactic coming from them that you b https://t.co/xsCjpoCBSn,8.4e+17,Hate speech,-0.4466,y,,n
0,637,857,0,1,Thu Sep 22 02:14:21 +0000 2016,7.56e+17,"Los Angeles, CA",Baseless22,22962,all jews are,jews,Baseless22,Tue Sep 19 17:52:11 +0000 2017,"@JasonAndrews220 Can't blame all Jews though. Some globalists are white, some are Luciferian, some atheist..",7.79e+17,Hate speech,-0.4404,y,CA,y
127,74042,582,0,1,Mon Oct 31 17:35:05 +0000 2011,81914168.0,"Alexandria, VA",Richard ??Spencer,18307,all jews are,jews,RichardBSpencer,Tue Sep 19 14:51:10 +0000 2017,"@TheLibertyLamp Not all Jews are neocons, but all neocons are Jews. No way US would be this insane in ME if it didn https://t.co/SE266qZIRz",402181258.0,Hate speech,0.0,y,VA,y
1,98,346,0,1,Mon Oct 01 14:16:36 +0000 2012,149249831.0,"Dickinson, TX",Travis,4867,all jews are,jews,TravisLaPew,Tue Sep 19 14:18:34 +0000 2017,@OhNoSheTwitnt Christians believe The Rapture can't happen until all Jews have  converted to Christianity. So hold https://t.co/70tdOFiuaN,856437054.0,Hate speech,0.0,y,TX,y
0,237,593,0,1,Thu Apr 25 17:11:15 +0000 2013,1379951695.0,"Hicksville, USA",Simon Jester,5607,all jews are,jews,Deathtothefilth,Tue Sep 19 13:19:11 +0000 2017,"@asymmetricinfo Please, read my earlier responses to your tweet &amp; actually respond. Do you think that ""jews are sub https://t.co/wBrcaMfJIW",1379951695.0,Hate speech,0.0,y,,n
0,301,186,0,0,Sun Apr 09 15:08:52 +0000 2017,,"Suffolk, VA",Kevin Chappell,18186,all jews are,jews,thurisaz17,Tue Sep 19 13:17:02 +0000 2017,"Well, I mean...  It's not anti-semetic at all, but a very valid point.

America's Jews Are Driving America's Wars: https://t.co/D03w3KGxf7",8.51e+17,Hate speech,0.0,y,VA,y
1,4259,45,0,1,Sun Jul 10 15:53:08 +0000 2016,9.09e+17,America,Tree of Logic ? ?,11247,all jews are,jews,Tree_of_Logic,Tue Sep 19 05:04:32 +0000 2017,@realMoarpheus I don't know anything about the Mafia. All I know is that Jews are the minority and whites are the M https://t.co/thJtpXkjaz,7.52e+17,Hate speech,-0.1027,y,,n
0,2550,4999,0,0,Tue Mar 17 16:03:21 +0000 2009,,"Chicago, IL",Sarah Litsa Press,6744,all jews are,jews,spressto,Tue Sep 19 03:16:43 +0000 2017,"Booo Bibi! You are the worst! Speaking on behalf of all liberal Jews, please get arrested or step down or something https://t.co/7ysv4Pqns9",24903402.0,Hate speech,0.0,y,IL,y
0,149,331,0,1,Sat Jan 05 18:11:25 +0000 2013,392500422.0,"Kentucky, USA",Alt Crispy Colonel,950,all jews are,jews,fleastinkman2,Tue Sep 19 02:18:39 +0000 2017,"@VulgarEconomics about your tweet that you want to see dead cops, I can't wait until we see dead Jews. Do you think you all are immune?",1063631456.0,Hate speech,-0.6705,y,KY,y
0,1104,2134,0,1,Mon Oct 15 05:09:28 +0000 2012,17889684.0,Texas,HODL SETH HODL,11076,all jews are,jews,BalouGold,Tue Sep 19 01:29:57 +0000 2017,@Tylerpaper And all of those concentration camps that Jews are asking to have torn down because they've been usurpe https://t.co/Vi49zSZMZO,881595260.0,Hate speech,-0.25,y,TX,y
0,5726,6225,0,0,Fri Mar 06 20:06:08 +0000 2009,,"Kokomo, IN",Matthew Boicourt,576310,all jews are,jews,syssecserv,Tue Sep 19 00:26:04 +0000 2017,"it's all Prophetic, because the one that the Ashkenazi Jews and the Muslims and Buddhists are looking for",23111022.0,Hate speech,0.0,y,IN,y
1,510,706,0,2,Tue Dec 06 18:35:07 +0000 2016,8.24e+17,"North Carolina, USA",John????,3899,all jews are,jews,JohnColt_,Tue Sep 19 00:07:35 +0000 2017,@Illegal_Aryan @matthew_laramie Jews are all mentally ill,8.06e+17,Hate speech,-0.2263,y,NC,y
0,3390,4188,0,1,Wed May 18 10:19:53 +0000 2011,7.62e+17,Earth,karen donaldson,72012,i hate jews,jews,karendonaldson2,Sun Sep 24 21:13:23 +0000 2017,"@shahad78six I'll fix that, I love Jews but hate any form of animal cruelty, Jesus was Jewish &amp; I love ?? JESUS, my saviour",300773836.0,Hate speech,-0.765,y,,n
0,1945,1126,0,1,Sat Sep 19 15:38:53 +0000 2009,622024793.0,Texas,Julie Weathers,73086,i hate jews,jews,Julie_Weathers,Sun Sep 24 20:46:20 +0000 2017,"@ValeriePlame Except you know, when it's Jews. Then feel free to hate them like I do and always have. Love Valerie.",75574857.0,Hate speech,0.0,y,TX,y
0,279,239,0,0,Mon Feb 17 17:24:16 +0000 2014,,"Houston, TX",King Reezy,13252,i hate jews,jews,Reusstrade,Sun Sep 24 15:44:47 +0000 2017,Then i got to deal with the fuckn jews tomorrow. Spics at the taco spot. Always something to hate on. Lolol.,2348804286.0,Hate speech,-0.4404,y,TX,y
0,335,843,0,2,Sat Aug 05 10:38:08 +0000 2017,8.73e+17,"Houston, TX",Svenja,376,i hate jews,jews,SvenjaK88,Sun Sep 24 05:03:07 +0000 2017,"@goosebumps_fan @sassygayrepub You hate gays, Jews, conservatives. Don't care. Go jihad. I'm not trying to talk to you",8.94e+17,Hate speech,0.0,y,TX,y
2,169,603,0,0,Thu Aug 28 20:14:23 +0000 2014,,"Florida, USA",TTOUR,9996,i hate jews,jews,TTOURTV,Sun Sep 24 03:58:04 +0000 2017,yeah I hate the jews too https://t.co/TILPxZBkfV,2777105401.0,Hate speech,0.0,y,FL,y
1,2678,4994,0,0,Sun Nov 06 23:46:41 +0000 2016,,"Californication, USA ",67Tiger3,11102,i hate jews,jews,67tiger3,Sat Sep 23 16:38:59 +0000 2017,"If I Hate Democrats &amp; Since Jews Voted 4 Socialists-Democrats Does That Mean I'm A Nazis, Intolerant, Bigoted, &amp; An https://t.co/n3nm4eWBPA",7.95e+17,Hate speech,-0.5719,y,CA,n
5,990,119,0,2,Sat Mar 22 07:30:21 +0000 2014,8.95e+17,"California, USA",???rnssj,138770,i hate jews,jews,Marnssj,Sat Sep 23 03:58:02 +0000 2017,"@MrFrexit @nontolerantman Sigh I hate these privileged jews always Zionsplaining about how ""racism against whites o https://t.co/rfiSOkc6So",2402871253.0,Hate speech,-0.7003,y,CA,y
1,1381,4234,0,1,Tue Aug 22 17:44:16 +0000 2017,793325617.0,United States,Patriot Jew,210,i hate jews,jews,Patriot_Jew,Fri Sep 22 20:45:40 +0000 2017,"@pmccarthy60 I hate to say if, but most leftist Jews choose leftism over Jewish values.",9e+17,Hate speech,0.0,y,,n
1,135,237,0,0,Mon Jul 18 18:47:07 +0000 2016,,"Manhattan, NY",NYChik,2760,i hate jews,jews,new_york_chik,Fri Sep 22 19:56:06 +0000 2017,"I hate what deserves to be hated. Islam compromises democracy, safety for women/children/jews/lgbt, freedom of spee https://t.co/d1hxmiJbSc",7.55e+17,Hate speech,0.0,y,NY,y
0,95,183,0,2,Mon Jan 25 00:53:00 +0000 2016,1367531.0,"Pleasantville , NJ ",Luz e Rodriguez,5169,i hate jews,jews,LuzeRodriguez6,Fri Sep 22 17:48:56 +0000 2017,"@FoxNews @AmbJohnBolton I think hate speech is under attack! Jews will not replace us, should not be protected by t https://t.co/fBQuAfJ7kO",4843803699.0,Hate speech,-0.3182,y,NJ,y
0,224,801,1,0,Sun Aug 02 13:21:46 +0000 2009,,"Blue Earth, MN",markus  rehbach,1060,i hate jews,jews,troonatnoor,Fri Sep 22 11:32:06 +0000 2017,"I uploaded a new episode, ""MP3 The Jew's Trinity of Hate The Virgin Mary, Jesus, and Adolf Hitler"", on #spreaker https://t.co/mlrEF4pIeM",62258957.0,Hate speech,0.0,y,MN,y
0,31,148,0,0,Fri Feb 03 19:37:40 +0000 2017,,trump tower,Cuck,5378,i hate jews,jews,autismSJW,Fri Sep 22 09:10:08 +0000 2017,"i hate jews, i hate chinks",8.28e+17,Hate speech,0.0,y,,n
1,747,1445,0,2,Mon Mar 13 10:36:18 +0000 2017,8.62e+17,"Boston, MA ",Jeff Johnson,4759,i hate jews,jews,JJPats420,Fri Sep 22 07:06:34 +0000 2017,@mara_krmenadla @IrishMexican1 He wants the power he felt when he was helping to throw jews in the oven. He funds https://t.co/ChuUGo3uNE,8.41e+17,Hate speech,0.0,y,MA,y
0,1653,2244,1,0,Wed Feb 18 06:35:16 +0000 2009,,San Francisco,Melanie Nathan,17422,i hate jews,jews,MelanieNathan1,Thu Sep 21 23:52:30 +0000 2017,#Oakland So I hope the little coward who resorts to graffiti on this Holy Day for Jews sees this: Nothing more than https://t.co/oLrCAYRkOx,21175055.0,Hate speech,-0.2755,y,CA,y
2,3390,2317,1,0,Wed Jul 21 20:21:24 +0000 2010,,Florida,Dawn,88946,i hate jews,jews,aurora_g96,Thu Sep 21 21:47:51 +0000 2017,I Hate Everything About Jews #PlameASong,169209848.0,Hate speech,-0.7096,y,FL,y
0,13,138,0,2,Fri Nov 13 19:08:54 +0000 2009,8.95e+17,"Albuquerque, NM",For the dead,623,i hate jews,jews,porlosmuertos,Thu Sep 21 21:41:46 +0000 2017,@jamesadamore I hate the KKK but Grand wizard sounds cool @ValeriePlame jews caused all wars,89769600.0,Hate speech,0.0,y,NM,y
4,429,55,1,1,Sun Mar 11 22:53:53 +0000 2012,7.06e+17,"Austin, TX",Beto The Elder ,20965,i hate jews,jews,Beto_In_Austin,Thu Sep 21 20:35:58 +0000 2017,"@molratty #PlameASong
(I Love You, For Sentimental Reasons)
I Hate Jews, For Anti-Semite Reasons",521752323.0,Hate speech,0.0,y,TX,y
3,11,62,0,1,Thu Jul 27 22:52:49 +0000 2017,1065869268.0,MA USA,almo??,166,i hate jews,jews,alisetteo,Thu Sep 21 20:27:12 +0000 2017,@JohnFromCranber I continue to see a hate pushed towards whites lately.Just like the hate pushed towards Jews from https://t.co/hd8IZM9hG7,8.91e+17,Hate speech,-0.7096,y,MA,y
6,14114,984,0,0,Fri Apr 24 17:48:15 +0000 2009,,The Peach State,Height Supremacist.,332035,i hate jews,jews,ImJustCeej,Thu Sep 21 19:14:11 +0000 2017,"I can't make out most of this, but I see:

Dykes on Bikes
Jews who hate Jesus
Gangster Rappers
Occupational Whores https://t.co/VWGWPmzeMl",34988016.0,Hate speech,0.0,y,GA,n
0,649,1034,0,0,Thu Feb 09 08:11:59 +0000 2017,,Las Vegas,Sergio Dericks,26768,i hate jews,jews,sergio_dericks,Thu Sep 21 18:48:52 +0000 2017,How can a Jewish Man or Woman be ritious? When the Alt-Right &amp; hate from GOP don't like Jews? How can you back that https://t.co/UIRpwuXzpv,8.3e+17,Hate speech,-0.0772,y,NV,y
0,0,3,0,0,Fri Sep 08 11:31:26 +0000 2017,,"Houston, TX",Julius Ceasar,7,i hate jews,jews,Daddy_Ceasar,Thu Sep 21 18:24:16 +0000 2017,I hate Jews,9.06e+17,Hate speech,-0.6597,y,TX,y
1,991,1526,0,0,Thu May 02 00:01:51 +0000 2013,,"Washington, DC",Seth Samuels,22325,i hate jews,jews,sethuels,Thu Sep 21 18:16:18 +0000 2017,"Forgive me for sharing the article ""I hate all Jews"" it's just that I didn't read past the word ""I"" in the headline. https://t.co/ashZaWhUcN",1395828162.0,Hate speech,-0.6288,y,DC,y
0,3492,3508,0,1,Wed May 20 23:25:22 +0000 2015,14135426.0,"Los Angeles, CA",Ira Blacker,10302,i hate jews,jews,blacker_ira,Thu Sep 21 15:16:30 +0000 2017,@keithellison Re ur Nazi'a &amp; Jews vs. Illegals and U.S. I noticed you never answered ur own question as you hate Jews. Also comparison sucks,3292145020.0,Hate speech,-0.29600000000000004,y,CA,y
0,905,1724,1,0,Sat Mar 12 22:41:29 +0000 2011,,"Calgary,AB",Democracy is DEAD,26691,i hate jews,jews,FailinDemocracy,Thu Sep 21 14:21:25 +0000 2017,"We all know that Arabs hate the Jews... yet there has been NO ""terror"" attacks in #Israel ... can you think why not? Haha I can!",265041082.0,Hate speech,0.0,y,,n
1,797,713,0,2,Mon Sep 07 02:19:28 +0000 2009,3022099694.0,St Louis mo,JaKe W,24566,i hate jews,jews,colbywinters,Thu Sep 21 04:00:31 +0000 2017,@Pootie_Tang666 @ChurchofSatan I'm gonna wake up tommorrow and have 150 hate dms from angry satanic Irish Jews from the church...lmao!!!,72181342.0,Hate speech,-0.7184,y,MO,y
1,283,794,0,1,Sun Dec 11 07:11:48 +0000 2016,241316195.0,Metro DC,Amitai,3926,i hate jews,jews,MildManifesto,Thu Sep 21 02:13:39 +0000 2017,@WaladShami when people say palestinian rights activists hate jews like me lmao &lt;3 shanah tova u metuka i forget ho https://t.co/qjS5fw8sDQ,8.08e+17,Hate speech,0.0,y,DC,y
0,99,122,0,2,Sat Jul 30 20:46:16 +0000 2016,7.72e+17,Dixie,???Alasdair ???,560,i hate jews,jews,ShinjisMemes,Thu Sep 21 01:46:21 +0000 2017,"@Matm2714 @KaivanShroff you admit why Jews hate Europeans we are Christians this is an eternal loop of hate, war, a https://t.co/EcMAZPt9Dz",7.59e+17,Hate speech,-0.8885,y,,n
0,1278,640,0,4,Wed Aug 12 18:23:59 +0000 2009,2311605883.0,"Tampa Bay, Florida",Cher #Resist45,27147,i hate jews,jews,thegoddesscher,Thu Sep 21 01:22:36 +0000 2017,@XGrabMyY @EdKrassen @IRdotnet @realDonaldTrump Jews Blacks Muslims LBGTQ-they attack all of us. Theyre a HATE grou https://t.co/wv3QKVw37g,65114198.0,Hate speech,-0.8192,y,FL,y
1,2958,5001,2,0,Sun May 30 13:32:49 +0000 2010,,"Louisiana, USA",KK Garrett,16784,i hate jews,jews,SpazzyKK,Wed Sep 20 23:14:10 +0000 2017,10 Things I Hate About Jews #TakeAMovieToDC #SorryButSeemsTrue,149878643.0,Hate speech,-0.5719,y,LA,y
0,607,88,0,0,Tue Jul 21 14:46:41 +0000 2009,,BRIDGEPORT,Aoe,72841,i hate jews,jews,Heartbreakdave,Wed Sep 20 14:35:49 +0000 2017,"Jews hate me , I'm always going ham .",58813426.0,Hate speech,-0.5719,y,,n
1,301,655,0,1,Fri Jul 30 01:56:35 +0000 2010,20809407.0,New York,Tom Cairney,19328,i hate jews,jews,TomCairney,Wed Sep 20 05:33:49 +0000 2017,"@JohnnyMcNulty To be sure.  I get why cops hate BLM.  I'm puzzled why Jews would look at that movement and think ""They don't like me""",172579734.0,Hate speech,-0.6381,y,NY,y
0,17,303,1,0,Sat Aug 26 01:46:58 +0000 2017,,"Atlanta, GA",Timothy Leeb,126,i hate jews,jews,Tim10123348,Wed Sep 20 05:30:21 +0000 2017,https://t.co/Sg1aivgwBx He may hate Jews and fraudulently got some good people #fuckWeedMan,9.01e+17,Hate speech,-0.2023,y,GA,y
0,814,999,0,1,Sun Nov 30 16:48:57 +0000 2008,17061263.0,A Van Down By The River,Synth Bagpipe Player,93883,i hate jews,jews,leboism,Wed Sep 20 03:32:45 +0000 2017,@netanyahu I'm only replying to you so it fucks up your ratio. American liberal Jews hate you. You will never be loved. You will die alone.,17757205.0,Hate speech,-0.9444,y,,n
0,208,309,0,4,Thu Feb 18 09:21:36 +0000 2016,1529045546.0,"Tonganoxie, KS",Julia Seymour,5738,i hate jews,jews,JuliaSeymour7,Wed Sep 20 00:35:00 +0000 2017,"@Patriot_Beaver @EdKrassen @IRdotnet @realDonaldTrump I hate that they are filled with white fear . Fear of blacks, https://t.co/hAd1WkZCxf",4924873087.0,Hate speech,-0.8779,y,KS,y
0,213,398,0,2,Sat Jul 30 17:13:10 +0000 2016,8.19e+17,"Indiana, USA",Piet Dietzel,20931,i hate jews,jews,scubaslayer13,Tue Sep 19 19:21:31 +0000 2017,"@africanus_iv @bakedalaska No, in fact some conservative Jews are my allies, and hate Zionism as much as me. I love https://t.co/cGIddOuo5T",7.59e+17,Hate speech,-0.7096,y,IN,y
0,390,265,0,1,Sat Aug 20 20:24:14 +0000 2011,240426992.0,Oklahoma city,PrenticeAlvin,15381,i hate jews,jews,PrenticeAlvin,Tue Sep 19 16:56:51 +0000 2017,@faith_heritage I know they're doing their best to destroy your country but why do you hate Jews? ?,358972147.0,Hate speech,0.0,y,OK,y
0,30,78,0,1,Sun Oct 20 13:01:43 +0000 2013,24506246.0,Great Plains,Danny Anson,17574,i hate jews,jews,1Anson1,Tue Sep 19 03:44:18 +0000 2017,"@haaretzcom I did a little study and found out why Jews hate them too, Thier religous order of Adam predates the semite one.",1975019880.0,Hate speech,0.0,y,,n
1,236,225,3,0,Sat Mar 26 16:40:10 +0000 2016,,"Virginia, USA",OldAtlantic,8228,i hate jews,jews,RealOldAtlantic,Tue Sep 19 01:01:25 +0000 2017,"I was chosen by the #MITEconJews to be crucified, symbolizing the hate all Jews in econ have for all #WhiteGentiles. #StanleyFischer",7.14e+17,Hate speech,-0.8402,y,VA,y
109,43233,893,0,0,Tue Jan 20 03:20:21 +0000 2009,,Chasm City,neontaster,235836,i hate jews,jews,neontaster,Mon Sep 18 21:56:28 +0000 2017,"""I hate Jews""
""You're an anti-Semite""
""THERE YOU GO PULLING THAT CARD AGAIN. TYPICAL JEW SCUM.""

? https://t.co/H1eFl9eRrK",19217369.0,Hate speech,0.0,y,,n
0,148,957,0,3,Sat Jul 30 21:37:27 +0000 2016,245907460.0,"Los Angeles, CA",Ross Raffin,1691,i hate jews,jews,RossRaffin,Mon Sep 18 18:59:04 +0000 2017,"@alcaste19 @RoseDandylion @petercoffin ""I hate Jews"" is a shitty opinion. But it doesn't make the jew-hater a fasci https://t.co/4h4jEwZeN6",7.6e+17,Hate speech,-0.4767,y,CA,y
6,1144934,7244,0,1,Wed Dec 31 17:47:21 +0000 2008,,Brooklyn ALL DAY,Talib Kweli Greene,245674,i hate jews,jews,TalibKweli,Mon Sep 18 03:24:34 +0000 2017,Says the guy insisting I'm Jewish for no other reason than to have an excuse to hate Jews. @yuval_has_balls https://t.co/duKWs2w0DP,18511475.0,Hate speech,0.0,y,NY,y
0,292,47,0,0,Sat May 20 04:35:45 +0000 2017,,"Texas, USA",Rebecca Mora,10386,i hate jews,jews,RebeccaMoraPs23,Sun Sep 17 18:56:14 +0000 2017,All the evil in US will be wiped out and sinners will be swept away with it. I speak of muslims and Jews inside US who hate US.,8.66e+17,Hate speech,0.0,y,TX,y
1,101,95,0,2,Thu Jul 20 20:37:27 +0000 2017,7.11e+17,central n.y.,john thorpe,1549,i hate jews,jews,jmtham651,Sun Sep 17 09:58:20 +0000 2017,@JaydaBF @NeverTwain Get rid of this scum. I wonder if Muslims hate Jews more than homosexuals.,8.88e+17,Hate speech,0.0,y,NY,y
0,610,418,0,1,Thu Apr 30 15:30:17 +0000 2009,1616951270.0,"Kansas City, KS",??????????,46780,i hate jews,jews,SumErgoMonstro,Sat Sep 16 21:23:58 +0000 2017,"@YeyoZa Usually Jews.  But a lot of countries hate US for the same reason they hate Jews, so I guess it's not really different.",36689123.0,Hate speech,0.0,y,KS,y
3,1134,824,0,0,Wed Sep 12 22:37:42 +0000 2012,820460478.0,boston/rochester,wolf,50592,i hate jews,jews,SadMarchand,Sat Sep 16 19:06:58 +0000 2017,this is the only reason i can think of someone my age would hate jews so much like antisemism is so low key compared to racism,820460478.0,Hate speech,-0.555,y,MA,y
2,3224,3307,0,2,Sun Oct 13 01:25:05 +0000 2013,33529092.0,"Pennsylvania, USA",Jim/AKAGolfPRO??,28302,i hate jews,jews,jcompany49,Sat Sep 16 12:46:12 +0000 2017,@SandraTXAS @HersheSquirt War on Christians! These clowns Muslim! I suppose they hate Jews too!!,711906041.0,Hate speech,0.0,y,PA,y
0,510,761,0,2,Thu Sep 04 16:31:27 +0000 2014,7.51e+17,"Long Beach, CA",Coprophile Dungdee,39272,i hate jews,jews,BomptonBrotha88,Sat Sep 16 11:27:20 +0000 2017,@LincolnsMistake @occdissent whites and jews hold whites to a higher standard: I think no less nor higher of a whit https://t.co/bL0tsIwC5P,2790069840.0,Hate speech,0.0,y,CA,y
1,30,166,1,2,Thu Jan 13 21:17:51 +0000 2011,50772918.0,michigan,Dono,596,i hate jews,jews,Dark_Dono,Sat Sep 16 10:38:53 +0000 2017,@ClayTravis @Mick_dagger I prefer a shapely mid section. Does that mean I hate Jews? #imshookith,237879885.0,Hate speech,-0.6597,y,MI,y
0,24,137,0,1,Wed Dec 07 03:35:59 +0000 2016,2884771.0,"Seattle, WA",Eastmon,4184,i hate jews,jews,therealEastmon,Sat Sep 16 02:03:20 +0000 2017,@Newsweek I can never figure out. Do the Left-wingers like or hate Jews? Always seems to be changing.,8.06e+17,Hate speech,-0.6705,y,WA,y
